id,data,moeda_origem,moeda_destino,taxa_cambio
4953,2025-04-05,9,1,0.744902
4954,2025-04-05,10,6,0.007622
4955,2025-04-05,15,1,0.006509
4956,2025-04-05,18,1,1.532563
4957,2025-04-06,6,1,5.117178
4958,2025-04-06,5,1,5.451596
4959,2025-04-06,9,1,0.746195
4960,2025-04-06,10,6,0.007642
4961,2025-04-06,15,1,0.006521
4962,2025-04-06,18,1,1.531786
4963,2025-04-07,6,1,5.115857
4964,2025-04-07,5,1,5.456916
4965,2025-04-07,9,1,0.747516
4966,2025-04-07,10,6,0.007662
4967,2025-04-07,15,1,0.006532
4968,2025-04-07,18,1,1.530727
4969,2025-04-08,6,1,5.115128
4970,2025-04-08,5,1,5.462783
4971,2025-04-08,9,1,0.748859
4972,2025-04-08,10,6,0.007682
4973,2025-04-08,15,1,0.006542
4974,2025-04-08,18,1,1.529392
4975,2025-04-09,6,1,5.114991
4976,2025-04-09,5,1,5.469172
4977,2025-04-09,9,1,0.75022
4978,2025-04-09,10,6,0.0077
4979,2025-04-09,15,1,0.006551
4980,2025-04-09,18,1,1.527786
4981,2025-04-10,6,1,5.115446
4982,2025-04-10,5,1,5.476056
4983,2025-04-10,9,1,0.751594
4984,2025-04-10,10,6,0.007719
4985,2025-04-10,15,1,0.006558
4986,2025-04-10,18,1,1.525914
4987,2025-04-11,6,1,5.11649
4988,2025-04-11,5,1,5.483407
4989,2025-04-11,9,1,0.752975
4990,2025-04-11,10,6,0.007736
4991,2025-04-11,15,1,0.006565
4992,2025-04-11,18,1,1.523784
4993,2025-04-12,6,1,5.118116
4994,2025-04-12,5,1,5.491194
4995,2025-04-12,9,1,0.754359
4996,2025-04-12,10,6,0.007753
4997,2025-04-12,15,1,0.00657
4998,2025-04-12,18,1,1.521404
4999,2025-04-13,6,1,5.120318
5000,2025-04-13,5,1,5.499388
5001,2025-04-13,9,1,0.755741
5002,2025-04-13,10,6,0.007769
5003,2025-04-13,15,1,0.006574
5004,2025-04-13,18,1,1.518782
5005,2025-04-14,6,1,5.123085
5006,2025-04-14,5,1,5.507953
5007,2025-04-14,9,1,0.757114
5008,2025-04-14,10,6,0.007784
5009,2025-04-14,15,1,0.006577
5010,2025-04-14,18,1,1.515929
5011,2025-04-15,6,1,5.126407
5012,2025-04-15,5,1,5.516857
5013,2025-04-15,9,1,0.758476
5014,2025-04-15,10,6,0.007798
5015,2025-04-15,15,1,0.006578
5016,2025-04-15,18,1,1.512854
5017,2025-04-16,6,1,5.130269
5018,2025-04-16,5,1,5.526065
5019,2025-04-16,9,1,0.75982
5020,2025-04-16,10,6,0.007811
5021,2025-04-16,15,1,0.006579
5022,2025-04-16,18,1,1.509568
5023,2025-04-17,6,1,5.134656
5024,2025-04-17,5,1,5.535538
5025,2025-04-17,9,1,0.761142
5026,2025-04-17,10,6,0.007824
5027,2025-04-17,15,1,0.006578
5028,2025-04-17,18,1,1.506083
5029,2025-04-18,6,1,5.13955
5030,2025-04-18,5,1,5.545242
5031,2025-04-18,9,1,0.762436
5032,2025-04-18,10,6,0.007835
5033,2025-04-18,15,1,0.006576
5034,2025-04-18,18,1,1.502412
5035,2025-04-19,6,1,5.144932
5036,2025-04-19,5,1,5.555137
5037,2025-04-19,9,1,0.7637
5038,2025-04-19,10,6,0.007845
5039,2025-04-19,15,1,0.006573
5040,2025-04-19,18,1,1.498568
5041,2025-04-20,6,1,5.150782
5042,2025-04-20,5,1,5.565185
5043,2025-04-20,9,1,0.764927
5044,2025-04-20,10,6,0.007854
5045,2025-04-20,15,1,0.006568
5046,2025-04-20,18,1,1.494563
5047,2025-04-21,6,1,5.157075
5048,2025-04-21,5,1,5.575346
5049,2025-04-21,9,1,0.766113
5050,2025-04-21,10,6,0.007862
5051,2025-04-21,15,1,0.006563
5052,2025-04-21,18,1,1.490413
5053,2025-04-22,6,1,5.163788
5054,2025-04-22,5,1,5.585582
5055,2025-04-22,9,1,0.767255
5056,2025-04-22,10,6,0.007869
5057,2025-04-22,15,1,0.006556
5058,2025-04-22,18,1,1.486131
5059,2025-04-23,6,1,5.170895
5060,2025-04-23,5,1,5.595851
5061,2025-04-23,9,1,0.768347
5062,2025-04-23,10,6,0.007875
5063,2025-04-23,15,1,0.006548
5064,2025-04-23,18,1,1.481733
5065,2025-04-24,6,1,5.178369
5066,2025-04-24,5,1,5.606115
5067,2025-04-24,9,1,0.769387
5068,2025-04-24,10,6,0.007879
5069,2025-04-24,15,1,0.006539
5070,2025-04-24,18,1,1.477234
5071,2025-04-25,6,1,5.186181
5072,2025-04-25,5,1,5.616334
5073,2025-04-25,9,1,0.770371
5074,2025-04-25,10,6,0.007883
5075,2025-04-25,15,1,0.006529
5076,2025-04-25,18,1,1.472649
5077,2025-04-26,6,1,5.1943
5078,2025-04-26,5,1,5.626467
5079,2025-04-26,9,1,0.771294
5080,2025-04-26,10,6,0.007885
5081,2025-04-26,15,1,0.006518
5082,2025-04-26,18,1,1.467995
5083,2025-04-27,6,1,5.202697
5084,2025-04-27,5,1,5.636476
5085,2025-04-27,9,1,0.772155
5086,2025-04-27,10,6,0.007886
5087,2025-04-27,15,1,0.006507
5088,2025-04-27,18,1,1.463286
5089,2025-04-28,6,1,5.211338
5090,2025-04-28,5,1,5.646322
5091,2025-04-28,9,1,0.772949
5092,2025-04-28,10,6,0.007886
5093,2025-04-28,15,1,0.006494
5094,2025-04-28,18,1,1.458541
5095,2025-04-29,6,1,5.220191
5096,2025-04-29,5,1,5.655966
5097,2025-04-29,9,1,0.773674
5098,2025-04-29,10,6,0.007885
5099,2025-04-29,15,1,0.00648
5100,2025-04-29,18,1,1.453774
5101,2025-04-30,6,1,5.229223
5102,2025-04-30,5,1,5.665372
5103,2025-04-30,9,1,0.774327
5104,2025-04-30,10,6,0.007883
5105,2025-04-30,15,1,0.006466
5106,2025-04-30,18,1,1.449002
5107,2025-05-01,6,1,5.238398
5108,2025-05-01,5,1,5.674501
5109,2025-05-01,9,1,0.774907
5110,2025-05-01,10,6,0.007879
5111,2025-05-01,15,1,0.006451
5112,2025-05-01,18,1,1.444241
5113,2025-05-02,6,1,5.247681
5114,2025-05-02,5,1,5.68332
5115,2025-05-02,9,1,0.77541
5116,2025-05-02,10,6,0.007874
5117,2025-05-02,15,1,0.006435
5118,2025-05-02,18,1,1.439508
5119,2025-05-03,6,1,5.257038
5120,2025-05-03,5,1,5.691792
5121,2025-05-03,9,1,0.775836
5122,2025-05-03,10,6,0.007869
5123,2025-05-03,15,1,0.006419
5124,2025-05-03,18,1,1.434819
5125,2025-05-04,6,1,5.266432
5126,2025-05-04,5,1,5.699885
5127,2025-05-04,9,1,0.776183
5128,2025-05-04,10,6,0.007862
5129,2025-05-04,15,1,0.006402
5130,2025-05-04,18,1,1.43019
5131,2025-05-05,6,1,5.275828
5132,2025-05-05,5,1,5.707568
5133,2025-05-05,9,1,0.77645
5134,2025-05-05,10,6,0.007854
5135,2025-05-05,15,1,0.006385
5136,2025-05-05,18,1,1.425635
5137,2025-05-06,6,1,5.28519
5138,2025-05-06,5,1,5.714809
5139,2025-05-06,9,1,0.776636
5140,2025-05-06,10,6,0.007845
5141,2025-05-06,15,1,0.006367
5142,2025-05-06,18,1,1.421171
5143,2025-05-07,6,1,5.294481
5144,2025-05-07,5,1,5.72158
5145,2025-05-07,9,1,0.77674
5146,2025-05-07,10,6,0.007835
5147,2025-05-07,15,1,0.006349
5148,2025-05-07,18,1,1.416812
5149,2025-05-08,6,1,5.303666
5150,2025-05-08,5,1,5.727853
5151,2025-05-08,9,1,0.776762
5152,2025-05-08,10,6,0.007824
5153,2025-05-08,15,1,0.006331
5154,2025-05-08,18,1,1.412574
5155,2025-05-09,6,1,5.31271
5156,2025-05-09,5,1,5.733604
5157,2025-05-09,9,1,0.776701
5158,2025-05-09,10,6,0.007813
5159,2025-05-09,15,1,0.006312
5160,2025-05-09,18,1,1.408469
5161,2025-05-10,6,1,5.321577
5162,2025-05-10,5,1,5.738808
5163,2025-05-10,9,1,0.77656
5164,2025-05-10,10,6,0.0078
5165,2025-05-10,15,1,0.006293
5166,2025-05-10,18,1,1.404513
5167,2025-05-11,6,1,5.330234
5168,2025-05-11,5,1,5.743444
5169,2025-05-11,9,1,0.776337
5170,2025-05-11,10,6,0.007787
5171,2025-05-11,15,1,0.006275
5172,2025-05-11,18,1,1.400717
5173,2025-05-12,6,1,5.338646
5174,2025-05-12,5,1,5.747493
5175,2025-05-12,9,1,0.776034
5176,2025-05-12,10,6,0.007773
5177,2025-05-12,15,1,0.006256
5178,2025-05-12,18,1,1.397094
5179,2025-05-13,6,1,5.346781
5180,2025-05-13,5,1,5.750937
5181,2025-05-13,9,1,0.775652
5182,2025-05-13,10,6,0.007758
5183,2025-05-13,15,1,0.006237
5184,2025-05-13,18,1,1.393657
5185,2025-05-14,6,1,5.354606
5186,2025-05-14,5,1,5.753762
5187,2025-05-14,9,1,0.775192
5188,2025-05-14,10,6,0.007743
5189,2025-05-14,15,1,0.006218
5190,2025-05-14,18,1,1.390416
5191,2025-05-15,6,1,5.362092
5192,2025-05-15,5,1,5.755953
5193,2025-05-15,9,1,0.774657
5194,2025-05-15,10,6,0.007727
5195,2025-05-15,15,1,0.0062
5196,2025-05-15,18,1,1.387381
5197,2025-05-16,6,1,5.369207
5198,2025-05-16,5,1,5.7575
5199,2025-05-16,9,1,0.774048
5200,2025-05-16,10,6,0.007711
5201,2025-05-16,15,1,0.006182
5202,2025-05-16,18,1,1.384563
5203,2025-05-17,6,1,5.375925
5204,2025-05-17,5,1,5.758394
5205,2025-05-17,9,1,0.773367
5206,2025-05-17,10,6,0.007694
5207,2025-05-17,15,1,0.006164
5208,2025-05-17,18,1,1.381969
5209,2025-05-18,6,1,5.382216
5210,2025-05-18,5,1,5.758631
5211,2025-05-18,9,1,0.772618
5212,2025-05-18,10,6,0.007677
5213,2025-05-18,15,1,0.006147
5214,2025-05-18,18,1,1.37961
5215,2025-05-19,6,1,5.388057
5216,2025-05-19,5,1,5.758205
5217,2025-05-19,9,1,0.771802
5218,2025-05-19,10,6,0.00766
5219,2025-05-19,15,1,0.00613
5220,2025-05-19,18,1,1.37749
5221,2025-05-20,6,1,5.393421
5222,2025-05-20,5,1,5.757115
5223,2025-05-20,9,1,0.770924
5224,2025-05-20,10,6,0.007642
5225,2025-05-20,15,1,0.006114
5226,2025-05-20,18,1,1.375618
5227,2025-05-21,6,1,5.398288
5228,2025-05-21,5,1,5.755362
5229,2025-05-21,9,1,0.769986
5230,2025-05-21,10,6,0.007624
5231,2025-05-21,15,1,0.006098
5232,2025-05-21,18,1,1.373998
5233,2025-05-22,6,1,5.402636
5234,2025-05-22,5,1,5.75295
5235,2025-05-22,9,1,0.768991
5236,2025-05-22,10,6,0.007607
5237,2025-05-22,15,1,0.006083
5238,2025-05-22,18,1,1.372635
5239,2025-05-23,6,1,5.406446
5240,2025-05-23,5,1,5.749884
5241,2025-05-23,9,1,0.767944
5242,2025-05-23,10,6,0.007589
5243,2025-05-23,15,1,0.006069
5244,2025-05-23,18,1,1.371532
5245,2025-05-24,6,1,5.409701
5246,2025-05-24,5,1,5.746173
5247,2025-05-24,9,1,0.766848
5248,2025-05-24,10,6,0.007571
5249,2025-05-24,15,1,0.006055
5250,2025-05-24,18,1,1.370693
5251,2025-05-25,6,1,5.412385
5252,2025-05-25,5,1,5.741826
5253,2025-05-25,9,1,0.765707
5254,2025-05-25,10,6,0.007553
5255,2025-05-25,15,1,0.006042
5256,2025-05-25,18,1,1.370119
5257,2025-05-26,6,1,5.414486
5258,2025-05-26,5,1,5.736857
5259,2025-05-26,9,1,0.764526
5260,2025-05-26,10,6,0.007536
5261,2025-05-26,15,1,0.00603
5262,2025-05-26,18,1,1.36981
5263,2025-05-27,6,1,5.415991
5264,2025-05-27,5,1,5.73128
5265,2025-05-27,9,1,0.76331
5266,2025-05-27,10,6,0.007518
5267,2025-05-27,15,1,0.006019
5268,2025-05-27,18,1,1.369768
5269,2025-05-28,6,1,5.416892
5270,2025-05-28,5,1,5.725112
5271,2025-05-28,9,1,0.762061
5272,2025-05-28,10,6,0.007501
5273,2025-05-28,15,1,0.006009
5274,2025-05-28,18,1,1.36999
5275,2025-05-29,6,1,5.417181
5276,2025-05-29,5,1,5.718373
5277,2025-05-29,9,1,0.760786
5278,2025-05-29,10,6,0.007485
5279,2025-05-29,15,1,0.006
5280,2025-05-29,18,1,1.370474
5281,2025-05-30,6,1,5.416854
5282,2025-05-30,5,1,5.711083
5283,2025-05-30,9,1,0.759489
5284,2025-05-30,10,6,0.007469
5285,2025-05-30,15,1,0.005992
5286,2025-05-30,18,1,1.371218
5287,2025-05-31,6,1,5.415907
5288,2025-05-31,5,1,5.703267
5289,2025-05-31,9,1,0.758174
5290,2025-05-31,10,6,0.007453
5291,2025-05-31,15,1,0.005985
5292,2025-05-31,18,1,1.372218
5293,2025-06-01,6,1,5.41434
5294,2025-06-01,5,1,5.694949
5295,2025-06-01,9,1,0.756848
5296,2025-06-01,10,6,0.007438
5297,2025-06-01,15,1,0.005979
5298,2025-06-01,18,1,1.373469
5299,2025-06-02,6,1,5.412154
5300,2025-06-02,5,1,5.686157
5301,2025-06-02,9,1,0.755513
5302,2025-06-02,10,6,0.007424
5303,2025-06-02,15,1,0.005974
5304,2025-06-02,18,1,1.374965
5305,2025-06-03,6,1,5.409352
5306,2025-06-03,5,1,5.676918
5307,2025-06-03,9,1,0.754177
5308,2025-06-03,10,6,0.00741
5309,2025-06-03,15,1,0.00597
5310,2025-06-03,18,1,1.3767
5311,2025-06-04,6,1,5.40594
5312,2025-06-04,5,1,5.667265
5313,2025-06-04,9,1,0.752843
5314,2025-06-04,10,6,0.007398
5315,2025-06-04,15,1,0.005968
5316,2025-06-04,18,1,1.378665
5317,2025-06-05,6,1,5.401926
5318,2025-06-05,5,1,5.657228
5319,2025-06-05,9,1,0.751517
5320,2025-06-05,10,6,0.007386
5321,2025-06-05,15,1,0.005966
5322,2025-06-05,18,1,1.380854
5323,2025-06-06,6,1,5.39732
5324,2025-06-06,5,1,5.646841
5325,2025-06-06,9,1,0.750203
5326,2025-06-06,10,6,0.007374
5327,2025-06-06,15,1,0.005966
5328,2025-06-06,18,1,1.383257
5329,2025-06-07,6,1,5.392134
5330,2025-06-07,5,1,5.636139
5331,2025-06-07,9,1,0.748907
5332,2025-06-07,10,6,0.007364
5333,2025-06-07,15,1,0.005967
5334,2025-06-07,18,1,1.385864
5335,2025-06-08,6,1,5.386381
5336,2025-06-08,5,1,5.625157
5337,2025-06-08,9,1,0.747634
5338,2025-06-08,10,6,0.007355
5339,2025-06-08,15,1,0.005969
5340,2025-06-08,18,1,1.388664
5341,2025-06-09,6,1,5.380078
5342,2025-06-09,5,1,5.613933
5343,2025-06-09,9,1,0.746387
5344,2025-06-09,10,6,0.007346
5345,2025-06-09,15,1,0.005972
5346,2025-06-09,18,1,1.391646
5347,2025-06-10,6,1,5.373243
5348,2025-06-10,5,1,5.602504
5349,2025-06-10,9,1,0.745173
5350,2025-06-10,10,6,0.007339
5351,2025-06-10,15,1,0.005976
5352,2025-06-10,18,1,1.394799
5353,2025-06-11,6,1,5.365894
5354,2025-06-11,5,1,5.59091
5355,2025-06-11,9,1,0.743996
5356,2025-06-11,10,6,0.007333
5357,2025-06-11,15,1,0.005982
5358,2025-06-11,18,1,1.39811
5359,2025-06-12,6,1,5.358055
5360,2025-06-12,5,1,5.579189
5361,2025-06-12,9,1,0.74286
5362,2025-06-12,10,6,0.007328
5363,2025-06-12,15,1,0.005988
5364,2025-06-12,18,1,1.401565
5365,2025-06-13,6,1,5.349747
5366,2025-06-13,5,1,5.567381
5367,2025-06-13,9,1,0.741769
5368,2025-06-13,10,6,0.007323
5369,2025-06-13,15,1,0.005996
5370,2025-06-13,18,1,1.405152
5371,2025-06-14,6,1,5.340997
5372,2025-06-14,5,1,5.555528
5373,2025-06-14,9,1,0.740729
5374,2025-06-14,10,6,0.00732
5375,2025-06-14,15,1,0.006004
5376,2025-06-14,18,1,1.408856
5377,2025-06-15,6,1,5.33183
5378,2025-06-15,5,1,5.543669
5379,2025-06-15,9,1,0.739743
5380,2025-06-15,10,6,0.007319
5381,2025-06-15,15,1,0.006014
5382,2025-06-15,18,1,1.412663
5383,2025-06-16,6,1,5.322274
5384,2025-06-16,5,1,5.531845
5385,2025-06-16,9,1,0.738814
5386,2025-06-16,10,6,0.007318
5387,2025-06-16,15,1,0.006024
5388,2025-06-16,18,1,1.416557
5389,2025-06-17,6,1,5.31236
5390,2025-06-17,5,1,5.520097
5391,2025-06-17,9,1,0.737947
5392,2025-06-17,10,6,0.007318
5393,2025-06-17,15,1,0.006036
5394,2025-06-17,18,1,1.420525
5395,2025-06-18,6,1,5.302116
5396,2025-06-18,5,1,5.508465
5397,2025-06-18,9,1,0.737145
5398,2025-06-18,10,6,0.00732
5399,2025-06-18,15,1,0.006048
5400,2025-06-18,18,1,1.424549
5401,2025-06-19,6,1,5.291576
5402,2025-06-19,5,1,5.49699
5403,2025-06-19,9,1,0.736411
5404,2025-06-19,10,6,0.007323
5405,2025-06-19,15,1,0.006062
5406,2025-06-19,18,1,1.428615
5407,2025-06-20,6,1,5.280772
5408,2025-06-20,5,1,5.485712
5409,2025-06-20,9,1,0.735749
5410,2025-06-20,10,6,0.007327
5411,2025-06-20,15,1,0.006076
5412,2025-06-20,18,1,1.432707
5413,2025-06-21,6,1,5.269738
5414,2025-06-21,5,1,5.474669
5415,2025-06-21,9,1,0.735161
5416,2025-06-21,10,6,0.007332
5417,2025-06-21,15,1,0.00609
5418,2025-06-21,18,1,1.436809
5419,2025-06-22,6,1,5.258509
5420,2025-06-22,5,1,5.463901
5421,2025-06-22,9,1,0.73465
5422,2025-06-22,10,6,0.007339
5423,2025-06-22,15,1,0.006106
5424,2025-06-22,18,1,1.440904
5425,2025-06-23,6,1,5.24712
5426,2025-06-23,5,1,5.453445
5427,2025-06-23,9,1,0.734218
5428,2025-06-23,10,6,0.007346
5429,2025-06-23,15,1,0.006122
5430,2025-06-23,18,1,1.444978
5431,2025-06-24,6,1,5.235607
5432,2025-06-24,5,1,5.443337
5433,2025-06-24,9,1,0.733867
5434,2025-06-24,10,6,0.007355
5435,2025-06-24,15,1,0.006139
5436,2025-06-24,18,1,1.449014
5437,2025-06-25,6,1,5.224006
5438,2025-06-25,5,1,5.433614
5439,2025-06-25,9,1,0.733599
5440,2025-06-25,10,6,0.007364
5441,2025-06-25,15,1,0.006156
5442,2025-06-25,18,1,1.452996
5443,2025-06-26,6,1,5.212355
5444,2025-06-26,5,1,5.424309
5445,2025-06-26,9,1,0.733416
5446,2025-06-26,10,6,0.007375
5447,2025-06-26,15,1,0.006174
5448,2025-06-26,18,1,1.456909
5449,2025-06-27,6,1,5.20069
5450,2025-06-27,5,1,5.415456
5451,2025-06-27,9,1,0.733317
5452,2025-06-27,10,6,0.007387
5453,2025-06-27,15,1,0.006192
5454,2025-06-27,18,1,1.460738
5455,2025-06-28,6,1,5.189049
5456,2025-06-28,5,1,5.407087
5457,2025-06-28,9,1,0.733306
5458,2025-06-28,10,6,0.007399
5459,2025-06-28,15,1,0.006211
5460,2025-06-28,18,1,1.464467
5461,2025-06-29,6,1,5.177469
5462,2025-06-29,5,1,5.39923
5463,2025-06-29,9,1,0.733381
5464,2025-06-29,10,6,0.007413
5465,2025-06-29,15,1,0.00623
5466,2025-06-29,18,1,1.468081
5467,2025-06-30,6,1,5.165987
5468,2025-06-30,5,1,5.391916
5469,2025-06-30,9,1,0.733543
5470,2025-06-30,10,6,0.007428
5471,2025-06-30,15,1,0.006249
5472,2025-06-30,18,1,1.471568
5473,2025-07-01,6,1,5.15464
5474,2025-07-01,5,1,5.385169
5475,2025-07-01,9,1,0.733793
5476,2025-07-01,10,6,0.007443
5477,2025-07-01,15,1,0.006268
5478,2025-07-01,18,1,1.474911
5479,2025-07-02,6,1,5.143463
5480,2025-07-02,5,1,5.379016
5481,2025-07-02,9,1,0.734129
5482,2025-07-02,10,6,0.00746
5483,2025-07-02,15,1,0.006287
5484,2025-07-02,18,1,1.478099
5485,2025-07-03,6,1,5.132494
5486,2025-07-03,5,1,5.373478
5487,2025-07-03,9,1,0.734552
5488,2025-07-03,10,6,0.007477
5489,2025-07-03,15,1,0.006307
5490,2025-07-03,18,1,1.481119
5491,2025-07-04,6,1,5.121766
5492,2025-07-04,5,1,5.368577
5493,2025-07-04,9,1,0.735061
5494,2025-07-04,10,6,0.007494
5495,2025-07-04,15,1,0.006326
5496,2025-07-04,18,1,1.483957
5497,2025-07-05,6,1,5.111315
5498,2025-07-05,5,1,5.364331
5499,2025-07-05,9,1,0.735653
5500,2025-07-05,10,6,0.007513
5501,2025-07-05,15,1,0.006345
5502,2025-07-05,18,1,1.486603
5503,2025-07-06,6,1,5.101174
5504,2025-07-06,5,1,5.360756
5505,2025-07-06,9,1,0.736329
5506,2025-07-06,10,6,0.007532
5507,2025-07-06,15,1,0.006364
5508,2025-07-06,18,1,1.489045
5509,2025-07-07,6,1,5.091375
5510,2025-07-07,5,1,5.357867
5511,2025-07-07,9,1,0.737085
5512,2025-07-07,10,6,0.007551
5513,2025-07-07,15,1,0.006382
5514,2025-07-07,18,1,1.491274
5515,2025-07-08,6,1,5.08195
5516,2025-07-08,5,1,5.355675
5517,2025-07-08,9,1,0.737921
5518,2025-07-08,10,6,0.007571
5519,2025-07-08,15,1,0.0064
5520,2025-07-08,18,1,1.49328
5521,2025-07-09,6,1,5.07293
5522,2025-07-09,5,1,5.354191
5523,2025-07-09,9,1,0.738833
5524,2025-07-09,10,6,0.007592
5525,2025-07-09,15,1,0.006418
5526,2025-07-09,18,1,1.495053
5527,2025-07-10,6,1,5.064342
5528,2025-07-10,5,1,5.353421
5529,2025-07-10,9,1,0.739819
5530,2025-07-10,10,6,0.007613
5531,2025-07-10,15,1,0.006435
5532,2025-07-10,18,1,1.496587
5533,2025-07-11,6,1,5.056215
5534,2025-07-11,5,1,5.353371
5535,2025-07-11,9,1,0.740876
5536,2025-07-11,10,6,0.007634
5537,2025-07-11,15,1,0.006452
5538,2025-07-11,18,1,1.497873
5539,2025-07-12,6,1,5.048574
5540,2025-07-12,5,1,5.354043
5541,2025-07-12,9,1,0.742001
5542,2025-07-12,10,6,0.007655
5543,2025-07-12,15,1,0.006468
5544,2025-07-12,18,1,1.498907
5545,2025-07-13,6,1,5.041444
5546,2025-07-13,5,1,5.355437
5547,2025-07-13,9,1,0.743191
5548,2025-07-13,10,6,0.007676
5549,2025-07-13,15,1,0.006484
5550,2025-07-13,18,1,1.499682
5551,2025-07-14,6,1,5.034848
5552,2025-07-14,5,1,5.35755
5553,2025-07-14,9,1,0.744443
5554,2025-07-14,10,6,0.007698
5555,2025-07-14,15,1,0.006498
5556,2025-07-14,18,1,1.500194
5557,2025-07-15,6,1,5.028806
5558,2025-07-15,5,1,5.360379
5559,2025-07-15,9,1,0.745752
5560,2025-07-15,10,6,0.007719
5561,2025-07-15,15,1,0.006512
5562,2025-07-15,18,1,1.50044
5563,2025-07-16,6,1,5.023337
5564,2025-07-16,5,1,5.363915
5565,2025-07-16,9,1,0.747114
5566,2025-07-16,10,6,0.007741
5567,2025-07-16,15,1,0.006525
5568,2025-07-16,18,1,1.500417
5569,2025-07-17,6,1,5.018458
5570,2025-07-17,5,1,5.36815
5571,2025-07-17,9,1,0.748525
5572,2025-07-17,10,6,0.007762
5573,2025-07-17,15,1,0.006538
5574,2025-07-17,18,1,1.500123
5575,2025-07-18,6,1,5.014186
5576,2025-07-18,5,1,5.373071
5577,2025-07-18,9,1,0.749982
5578,2025-07-18,10,6,0.007783
5579,2025-07-18,15,1,0.006549
5580,2025-07-18,18,1,1.499558
5581,2025-07-19,6,1,5.010532
5582,2025-07-19,5,1,5.378665
5583,2025-07-19,9,1,0.751479
5584,2025-07-19,10,6,0.007803
5585,2025-07-19,15,1,0.006559
5586,2025-07-19,18,1,1.498722
5587,2025-07-20,6,1,5.007509
5588,2025-07-20,5,1,5.384915
5589,2025-07-20,9,1,0.753012
5590,2025-07-20,10,6,0.007824
5591,2025-07-20,15,1,0.006568
5592,2025-07-20,18,1,1.497616
5593,2025-07-21,6,1,5.005124
5594,2025-07-21,5,1,5.391802
5595,2025-07-21,9,1,0.754576
5596,2025-07-21,10,6,0.007843
5597,2025-07-21,15,1,0.006576
5598,2025-07-21,18,1,1.496242
5599,2025-07-22,6,1,5.003386
5600,2025-07-22,5,1,5.399307
5601,2025-07-22,9,1,0.756166
5602,2025-07-22,10,6,0.007863
5603,2025-07-22,15,1,0.006584
5604,2025-07-22,18,1,1.494604
5605,2025-07-23,6,1,5.002298
5606,2025-07-23,5,1,5.407405
5607,2025-07-23,9,1,0.757778
5608,2025-07-23,10,6,0.007881
5609,2025-07-23,15,1,0.006589
5610,2025-07-23,18,1,1.492706
5611,2025-07-24,6,1,5.001865
5612,2025-07-24,5,1,5.416073
5613,2025-07-24,9,1,0.759405
5614,2025-07-24,10,6,0.0079
5615,2025-07-24,15,1,0.006594
5616,2025-07-24,18,1,1.490552
5617,2025-07-25,6,1,5.002085
5618,2025-07-25,5,1,5.425284
5619,2025-07-25,9,1,0.761044
5620,2025-07-25,10,6,0.007917
5621,2025-07-25,15,1,0.006598
5622,2025-07-25,18,1,1.488149
5623,2025-07-26,6,1,5.002957
5624,2025-07-26,5,1,5.43501
5625,2025-07-26,9,1,0.762689
5626,2025-07-26,10,6,0.007934
5627,2025-07-26,15,1,0.0066
5628,2025-07-26,18,1,1.485503
5629,2025-07-27,6,1,5.004478
5630,2025-07-27,5,1,5.44522
5631,2025-07-27,9,1,0.764335
5632,2025-07-27,10,6,0.007949
5633,2025-07-27,15,1,0.006601
5634,2025-07-27,18,1,1.482622
5635,2025-07-28,6,1,5.006641
5636,2025-07-28,5,1,5.455882
5637,2025-07-28,9,1,0.765976
5638,2025-07-28,10,6,0.007964
5639,2025-07-28,15,1,0.006601
5640,2025-07-28,18,1,1.479514
5641,2025-07-29,6,1,5.009438
5642,2025-07-29,5,1,5.466964
5643,2025-07-29,9,1,0.767608
5644,2025-07-29,10,6,0.007979
5645,2025-07-29,15,1,0.0066
5646,2025-07-29,18,1,1.476189
5647,2025-07-30,6,1,5.012859
5648,2025-07-30,5,1,5.47843
5649,2025-07-30,9,1,0.769225
5650,2025-07-30,10,6,0.007992
5651,2025-07-30,15,1,0.006597
5652,2025-07-30,18,1,1.472656
5653,2025-07-31,6,1,5.016892
5654,2025-07-31,5,1,5.490245
5655,2025-07-31,9,1,0.770822
5656,2025-07-31,10,6,0.008004
5657,2025-07-31,15,1,0.006594
5658,2025-07-31,18,1,1.468928
5659,2025-08-01,6,1,5.021522
5660,2025-08-01,5,1,5.502372
5661,2025-08-01,9,1,0.772395
5662,2025-08-01,10,6,0.008015
5663,2025-08-01,15,1,0.006589
5664,2025-08-01,18,1,1.465014
5665,2025-08-02,6,1,5.026733
5666,2025-08-02,5,1,5.514773
5667,2025-08-02,9,1,0.773937
5668,2025-08-02,10,6,0.008025
5669,2025-08-02,15,1,0.006582
5670,2025-08-02,18,1,1.460927
5671,2025-08-03,6,1,5.032507
5672,2025-08-03,5,1,5.527408
5673,2025-08-03,9,1,0.775445
5674,2025-08-03,10,6,0.008033
5675,2025-08-03,15,1,0.006575
5676,2025-08-03,18,1,1.45668
5677,2025-08-04,6,1,5.038824
5678,2025-08-04,5,1,5.540238
5679,2025-08-04,9,1,0.776914
5680,2025-08-04,10,6,0.008041
5681,2025-08-04,15,1,0.006566
5682,2025-08-04,18,1,1.452287
5683,2025-08-05,6,1,5.045661
5684,2025-08-05,5,1,5.553223
5685,2025-08-05,9,1,0.778339
5686,2025-08-05,10,6,0.008047
5687,2025-08-05,15,1,0.006556
