id,tipo_id,pais_origem,pais_destino,produto_id,valor_monetario,quantidade,transporte_id,cambio_id
9934,3,7,22,3,39598.04,1553,4,4966
9935,4,12,33,6,40509.21,1349,5,4967
9936,5,17,4,9,41420.38,1145,6,4968
9937,1,5,10,21,31436.64,1410,1,4969
9938,2,10,21,24,32347.81,1213,2,4970
9939,3,15,32,27,33258.98,1016,3,4971
9940,4,20,3,30,34169.15,819,4,4972
9941,5,25,14,33,35080.32,622,5,4973
9942,6,30,25,36,35991.49,425,6,4974
9943,1,35,36,39,36902.66,228,1,4969
9944,2,40,7,2,37813.83,31,2,4970
9945,3,5,18,5,38724.0,1834,3,4971
9946,4,10,29,8,39635.17,1637,4,4972
9947,5,15,40,11,40546.34,1440,5,4973
9948,6,20,11,14,41457.51,1243,6,4974
9949,2,8,17,26,31473.77,1431,1,4975
9950,3,13,28,29,32384.94,1241,2,4976
9951,4,18,39,32,33295.11,1051,3,4977
9952,5,23,10,35,34206.28,861,4,4978
9953,6,28,21,38,35117.45,671,5,4979
9954,1,33,32,1,36028.62,481,6,4980
9955,2,38,3,4,36939.79,291,1,4975
9956,3,3,14,7,37850.96,101,2,4976
9957,4,8,25,10,38761.13,1911,3,4977
9958,5,13,36,13,39672.3,1721,4,4978
9959,6,18,7,16,40583.47,1531,5,4979
9960,1,23,18,19,41494.64,1341,6,4980
9961,3,11,24,31,31510.9,1452,1,4981
9962,4,16,35,34,32421.07,1269,2,4982
9963,5,21,6,37,33332.24,1086,3,4983
9964,6,26,17,40,34243.41,903,4,4984
9965,1,31,28,3,35154.58,720,5,4985
9966,2,36,39,6,36065.75,537,6,4986
9967,3,1,10,9,36976.92,354,1,4981
9968,4,6,21,12,37887.09,171,2,4982
9969,5,11,32,15,38798.26,1988,3,4983
9970,6,16,3,18,39709.43,1805,4,4984
9971,1,21,14,21,40620.6,1622,5,4985
9972,2,26,25,24,41531.77,1439,6,4986
9973,4,14,31,36,31547.03,1473,1,4987
9974,5,19,2,39,32458.2,1297,2,4988
9975,6,24,13,2,33369.37,1121,3,4989
9976,1,29,24,5,34280.54,945,4,4990
9977,2,34,35,8,35191.71,769,5,4991
9978,3,39,6,11,36102.88,593,6,4992
9979,4,4,17,14,37013.05,417,1,4987
9980,5,9,28,17,37924.22,241,2,4988
9981,6,14,39,20,38835.39,65,3,4989
9982,1,19,10,23,39746.56,1889,4,4990
9983,2,24,21,26,40657.73,1713,5,4991
9984,3,29,32,29,41568.9,1537,6,4992
9985,5,17,38,1,31584.16,1494,1,4993
9986,6,22,9,4,32495.33,1325,2,4994
9987,1,27,20,7,33406.5,1156,3,4995
9988,2,32,31,10,34317.67,987,4,4996
9989,3,37,2,13,35228.84,818,5,4997
9990,4,2,13,16,36139.01,649,6,4998
9991,5,7,24,19,37050.18,480,1,4993
9992,6,12,35,22,37961.35,311,2,4994
9993,1,17,6,25,38872.52,142,3,4995
9994,2,22,17,28,39783.69,1973,4,4996
9995,3,27,28,31,40694.86,1804,5,4997
9996,4,32,39,34,41605.03,1635,6,4998
9997,6,20,5,6,31621.29,1515,1,4999
9998,1,25,16,9,32532.46,1353,2,5000
9999,2,30,27,12,33443.63,1191,3,5001
10000,3,35,38,15,34354.8,1029,4,5002
10001,4,40,9,18,35265.97,867,5,5003
10002,5,5,20,21,36176.14,705,6,5004
10003,6,10,31,24,37087.31,543,1,4999
10004,1,15,2,27,37998.48,381,2,5000
10005,2,20,13,30,38909.65,219,3,5001
10006,3,25,24,33,39820.82,57,4,5002
10007,4,30,35,36,40731.99,1895,5,5003
10008,5,35,6,39,41642.16,1733,6,5004
10009,1,23,12,11,31658.42,1536,1,5005
10010,2,28,23,14,32569.59,1381,2,5006
10011,3,33,34,17,33480.76,1226,3,5007
10012,4,38,5,20,34391.93,1071,4,5008
10013,5,3,16,23,35302.1,916,5,5009
10014,6,8,27,26,36213.27,761,6,5010
10015,1,13,38,29,37124.44,606,1,5005
10016,2,18,9,32,38035.61,451,2,5006
10017,3,23,20,35,38946.78,296,3,5007
10018,4,28,31,38,39857.95,141,4,5008
10019,5,33,2,1,40768.12,1986,5,5009
10020,6,38,13,4,41679.29,1831,6,5010
10021,2,26,19,16,31695.55,1557,1,5011
10022,3,31,30,19,32606.72,1409,2,5012
10023,4,36,1,22,33517.89,1261,3,5013
10024,5,1,12,25,34428.06,1113,4,5014
10025,6,6,23,28,35339.23,965,5,5015
10026,1,11,34,31,36250.4,817,6,5016
10027,2,16,5,34,37161.57,669,1,5011
10028,3,21,16,37,38072.74,521,2,5012
10029,4,26,27,40,38983.91,373,3,5013
10030,5,31,38,3,39894.08,225,4,5014
10031,6,36,9,6,40805.25,77,5,5015
10032,1,1,20,9,41716.42,1929,6,5016
10033,3,29,26,21,31732.68,1578,1,5017
10034,4,34,37,24,32643.85,1437,2,5018
10035,5,39,8,27,33554.02,1296,3,5019
10036,6,4,19,30,34465.19,1155,4,5020
10037,1,9,30,33,35376.36,1014,5,5021
10038,2,14,1,36,36287.53,873,6,5022
10039,3,19,12,39,37198.7,732,1,5017
10040,4,24,23,2,38109.87,591,2,5018
10041,5,29,34,5,39020.04,450,3,5019
10042,6,34,5,8,39931.21,309,4,5020
10043,1,39,16,11,40842.38,168,5,5021
10044,2,4,27,14,41753.55,27,6,5022
10045,4,32,33,26,31769.81,1599,1,5023
10046,5,37,4,29,32680.98,1465,2,5024
10047,6,2,15,32,33591.15,1331,3,5025
10048,1,7,26,35,34502.32,1197,4,5026
10049,2,12,37,38,35413.49,1063,5,5027
10050,3,17,8,1,36324.66,929,6,5028
10051,4,22,19,4,37235.83,795,1,5023
10052,5,27,30,7,38146.0,661,2,5024
10053,6,32,1,10,39057.17,527,3,5025
10054,1,37,12,13,39968.34,393,4,5026
10055,2,2,23,16,40879.51,259,5,5027
10056,3,7,34,19,41790.68,125,6,5028
10057,5,35,40,31,31806.94,1620,1,5029
10058,6,40,11,34,32717.11,1493,2,5030
10059,1,5,22,37,33628.28,1366,3,5031
10060,2,10,33,40,34539.45,1239,4,5032
10061,3,15,4,3,35450.62,1112,5,5033
10062,4,20,15,6,36361.79,985,6,5034
10063,5,25,26,9,37272.96,858,1,5029
10064,6,30,37,12,38183.13,731,2,5030
10065,1,35,8,15,39094.3,604,3,5031
10066,2,40,19,18,40005.47,477,4,5032
10067,3,5,30,21,40916.64,350,5,5033
10068,4,10,1,24,41827.81,223,6,5034
10069,6,38,7,36,31843.07,1641,1,5035
10070,1,3,18,39,32754.24,1521,2,5036
10071,2,8,29,2,33665.41,1401,3,5037
10072,3,13,40,5,34576.58,1281,4,5038
10073,4,18,11,8,35487.75,1161,5,5039
10074,5,23,22,11,36398.92,1041,6,5040
10075,6,28,33,14,37309.09,921,1,5035
10076,1,33,4,17,38220.26,801,2,5036
10077,2,38,15,20,39131.43,681,3,5037
10078,3,3,26,23,40042.6,561,4,5038
10079,4,8,37,26,40953.77,441,5,5039
10080,5,13,8,29,41864.94,321,6,5040
10081,1,1,14,1,31880.2,1662,1,5041
10082,2,6,25,4,32791.37,1549,2,5042
10083,3,11,36,7,33702.54,1436,3,5043
10084,4,16,7,10,34613.71,1323,4,5044
10085,5,21,18,13,35524.88,1210,5,5045
10086,6,26,29,16,36435.05,1097,6,5046
10087,1,31,40,19,37346.22,984,1,5041
10088,2,36,11,22,38257.39,871,2,5042
10089,3,1,22,25,39168.56,758,3,5043
10090,4,6,33,28,40079.73,645,4,5044
10091,5,11,4,31,40990.9,532,5,5045
10092,6,16,15,34,41901.07,419,6,5046
10093,2,4,21,6,31917.33,1683,1,5047
10094,3,9,32,9,32828.5,1577,2,5048
10095,4,14,3,12,33739.67,1471,3,5049
10096,5,19,14,15,34650.84,1365,4,5050
10097,6,24,25,18,35561.01,1259,5,5051
10098,1,29,36,21,36472.18,1153,6,5052
10099,2,34,7,24,37383.35,1047,1,5047
10100,3,39,18,27,38294.52,941,2,5048
10101,4,4,29,30,39205.69,835,3,5049
10102,5,9,40,33,40116.86,729,4,5050
10103,6,14,11,36,41027.03,623,5,5051
10104,1,19,22,39,41938.2,517,6,5052
10105,3,7,28,11,31954.46,1704,1,5053
10106,4,12,39,14,32865.63,1605,2,5054
10107,5,17,10,17,33776.8,1506,3,5055
10108,6,22,21,20,34687.97,1407,4,5056
10109,1,27,32,23,35598.14,1308,5,5057
10110,2,32,3,26,36509.31,1209,6,5058
10111,3,37,14,29,37420.48,1110,1,5053
10112,4,2,25,32,38331.65,1011,2,5054
10113,5,7,36,35,39242.82,912,3,5055
10114,6,12,7,38,40153.99,813,4,5056
10115,1,17,18,1,41064.16,714,5,5057
10116,2,22,29,4,41975.33,615,6,5058
10117,4,10,35,16,31991.59,1725,1,5059
10118,5,15,6,19,32902.76,1633,2,5060
10119,6,20,17,22,33813.93,1541,3,5061
10120,1,25,28,25,34724.1,1449,4,5062
10121,2,30,39,28,35635.27,1357,5,5063
10122,3,35,10,31,36546.44,1265,6,5064
10123,4,40,21,34,37457.61,1173,1,5059
10124,5,5,32,37,38368.78,1081,2,5060
10125,6,10,3,40,39279.95,989,3,5061
10126,1,15,14,3,40190.12,897,4,5062
10127,2,20,25,6,41101.29,805,5,5063
10128,3,25,36,9,42012.46,713,6,5064
10129,5,13,2,21,32028.72,1746,1,5065
10130,6,18,13,24,32939.89,1661,2,5066
10131,1,23,24,27,33850.06,1576,3,5067
10132,2,28,35,30,34761.23,1491,4,5068
10133,3,33,6,33,35672.4,1406,5,5069
10134,4,38,17,36,36583.57,1321,6,5070
10135,5,3,28,39,37494.74,1236,1,5065
10136,6,8,39,2,38405.91,1151,2,5066
10137,1,13,10,5,39316.08,1066,3,5067
10138,2,18,21,8,40227.25,981,4,5068
10139,3,23,32,11,41138.42,896,5,5069
10140,4,28,3,14,42049.59,811,6,5070
10141,6,16,9,26,32065.85,1767,1,5071
10142,1,21,20,29,32976.02,1689,2,5072
10143,2,26,31,32,33887.19,1611,3,5073
10144,3,31,2,35,34798.36,1533,4,5074
10145,4,36,13,38,35709.53,1455,5,5075
10146,5,1,24,1,36620.7,1377,6,5076
10147,6,6,35,4,37531.87,1299,1,5071
10148,1,11,6,7,38442.04,1221,2,5072
10149,2,16,17,10,39353.21,1143,3,5073
10150,3,21,28,13,40264.38,1065,4,5074
10151,4,26,39,16,41175.55,987,5,5075
10152,5,31,10,19,42086.72,909,6,5076
10153,1,19,16,31,32102.98,1788,1,5077
10154,2,24,27,34,33013.15,1717,2,5078
10155,3,29,38,37,33924.32,1646,3,5079
10156,4,34,9,40,34835.49,1575,4,5080
10157,5,39,20,3,35746.66,1504,5,5081
10158,6,4,31,6,36657.83,1433,6,5082
10159,1,9,2,9,37568.0,1362,1,5077
10160,2,14,13,12,38479.17,1291,2,5078
10161,3,19,24,15,39390.34,1220,3,5079
10162,4,24,35,18,40301.51,1149,4,5080
10163,5,29,6,21,41212.68,1078,5,5081
10164,6,34,17,24,42123.85,1007,6,5082
10165,2,22,23,36,32139.11,1809,1,5083
10166,3,27,34,39,33050.28,1745,2,5084
10167,4,32,5,2,33961.45,1681,3,5085
10168,5,37,16,5,34872.62,1617,4,5086
10169,6,2,27,8,35783.79,1553,5,5087
10170,1,7,38,11,36694.96,1489,6,5088
10171,2,12,9,14,37605.13,1425,1,5083
10172,3,17,20,17,38516.3,1361,2,5084
10173,4,22,31,20,39427.47,1297,3,5085
10174,5,27,2,23,40338.64,1233,4,5086
10175,6,32,13,26,41249.81,1169,5,5087
10176,1,37,24,29,42160.98,1105,6,5088
10177,3,25,30,1,32176.24,1830,1,5089
10178,4,30,1,4,33087.41,1773,2,5090
10179,5,35,12,7,33998.58,1716,3,5091
10180,6,40,23,10,34909.75,1659,4,5092
10181,1,5,34,13,35820.92,1602,5,5093
10182,2,10,5,16,36731.09,1545,6,5094
10183,3,15,16,19,37642.26,1488,1,5089
10184,4,20,27,22,38553.43,1431,2,5090
10185,5,25,38,25,39464.6,1374,3,5091
10186,6,30,9,28,40375.77,1317,4,5092
10187,1,35,20,31,41286.94,1260,5,5093
10188,2,40,31,34,42197.11,1203,6,5094
10189,4,28,37,6,32213.37,1851,1,5095
10190,5,33,8,9,33124.54,1801,2,5096
10191,6,38,19,12,34035.71,1751,3,5097
10192,1,3,30,15,34946.88,1701,4,5098
10193,2,8,1,18,35857.05,1651,5,5099
10194,3,13,12,21,36768.22,1601,6,5100
10195,4,18,23,24,37679.39,1551,1,5095
10196,5,23,34,27,38590.56,1501,2,5096
10197,6,28,5,30,39501.73,1451,3,5097
10198,1,33,16,33,40412.9,1401,4,5098
10199,2,38,27,36,41323.07,1351,5,5099
10200,3,3,38,39,42234.24,1301,6,5100
10201,5,31,4,11,32250.5,1872,1,5101
10202,6,36,15,14,33161.67,1829,2,5102
10203,1,1,26,17,34072.84,1786,3,5103
10204,2,6,37,20,34983.01,1743,4,5104
10205,3,11,8,23,35894.18,1700,5,5105
10206,4,16,19,26,36805.35,1657,6,5106
10207,5,21,30,29,37716.52,1614,1,5101
10208,6,26,1,32,38627.69,1571,2,5102
10209,1,31,12,35,39538.86,1528,3,5103
10210,2,36,23,38,40449.03,1485,4,5104
10211,3,1,34,1,41360.2,1442,5,5105
10212,4,6,5,4,42271.37,1399,6,5106
10213,6,34,11,16,32287.63,1893,1,5107
10214,1,39,22,19,33198.8,1857,2,5108
10215,2,4,33,22,34109.97,1821,3,5109
10216,3,9,4,25,35020.14,1785,4,5110
10217,4,14,15,28,35931.31,1749,5,5111
10218,5,19,26,31,36842.48,1713,6,5112
10219,6,24,37,34,37753.65,1677,1,5107
10220,1,29,8,37,38664.82,1641,2,5108
10221,2,34,19,40,39575.99,1605,3,5109
10222,3,39,30,3,40486.16,1569,4,5110
10223,4,4,1,6,41397.33,1533,5,5111
10224,5,9,12,9,42308.5,1497,6,5112
10225,1,37,18,21,32324.76,1914,1,5113
10226,2,2,29,24,33235.93,1885,2,5114
10227,3,7,40,27,34146.1,1856,3,5115
10228,4,12,11,30,35057.27,1827,4,5116
10229,5,17,22,33,35968.44,1798,5,5117
10230,6,22,33,36,36879.61,1769,6,5118
10231,1,27,4,39,37790.78,1740,1,5113
10232,2,32,15,2,38701.95,1711,2,5114
10233,3,37,26,5,39612.12,1682,3,5115
10234,4,2,37,8,40523.29,1653,4,5116
10235,5,7,8,11,41434.46,1624,5,5117
10236,6,12,19,14,42345.63,1595,6,5118
10237,2,40,25,26,32361.89,1935,1,5119
10238,3,5,36,29,33272.06,1913,2,5120
10239,4,10,7,32,34183.23,1891,3,5121
10240,5,15,18,35,35094.4,1869,4,5122
10241,6,20,29,38,36005.57,1847,5,5123
10242,1,25,40,1,36916.74,1825,6,5124
10243,2,30,11,4,37827.91,1803,1,5119
10244,3,35,22,7,38738.08,1781,2,5120
10245,4,40,33,10,39649.25,1759,3,5121
10246,5,5,4,13,40560.42,1737,4,5122
10247,6,10,15,16,41471.59,1715,5,5123
10248,1,15,26,19,42382.76,1693,6,5124
10249,3,3,32,31,32398.02,1956,1,5125
10250,4,8,3,34,33309.19,1941,2,5126
10251,5,13,14,37,34220.36,1926,3,5127
10252,6,18,25,40,35131.53,1911,4,5128
10253,1,23,36,3,36042.7,1896,5,5129
10254,2,28,7,6,36953.87,1881,6,5130
10255,3,33,18,9,37864.04,1866,1,5125
10256,4,38,29,12,38775.21,1851,2,5126
10257,5,3,40,15,39686.38,1836,3,5127
10258,6,8,11,18,40597.55,1821,4,5128
10259,1,13,22,21,41508.72,1806,5,5129
10260,2,18,33,24,42419.89,1791,6,5130
10261,4,6,39,36,32435.15,1977,1,5131
10262,5,11,10,39,33346.32,1969,2,5132
10263,6,16,21,2,34257.49,1961,3,5133
10264,1,21,32,5,35168.66,1953,4,5134
10265,2,26,3,8,36079.83,1945,5,5135
10266,3,31,14,11,36990.0,1937,6,5136
10267,4,36,25,14,37901.17,1929,1,5131
10268,5,1,36,17,38812.34,1921,2,5132
10269,6,6,7,20,39723.51,1913,3,5133
10270,1,11,18,23,40634.68,1905,4,5134
10271,2,16,29,26,41545.85,1897,5,5135
10272,3,21,40,29,42456.02,1889,6,5136
10273,5,9,6,1,32472.28,1998,1,5137
10274,6,14,17,4,33383.45,1997,2,5138
10275,1,19,28,7,34294.62,1996,3,5139
10276,2,24,39,10,35205.79,1995,4,5140
10277,3,29,10,13,36116.96,1994,5,5141
10278,4,34,21,16,37027.13,1993,6,5142
10279,5,39,32,19,37938.3,1992,1,5137
10280,6,4,3,22,38849.47,1991,2,5138
10281,1,9,14,25,39760.64,1990,3,5139
10282,2,14,25,28,40671.81,1989,4,5140
10283,3,19,36,31,41582.98,1988,5,5141
10284,4,24,7,34,42493.15,1987,6,5142
10285,6,12,13,6,32509.41,19,1,5143
10286,1,17,24,9,33420.58,25,2,5144
10287,2,22,35,12,34331.75,31,3,5145
10288,3,27,6,15,35242.92,37,4,5146
10289,4,32,17,18,36153.09,43,5,5147
10290,5,37,28,21,37064.26,49,6,5148
10291,6,2,39,24,37975.43,55,1,5143
10292,1,7,10,27,38886.6,61,2,5144
10293,2,12,21,30,39797.77,67,3,5145
10294,3,17,32,33,40708.94,73,4,5146
10295,4,22,3,36,41619.11,79,5,5147
10296,5,27,14,39,42530.28,85,6,5148
10297,1,15,20,11,32546.54,40,1,5149
10298,2,20,31,14,33457.71,53,2,5150
10299,3,25,2,17,34368.88,66,3,5151
10300,4,30,13,20,35279.05,79,4,5152
10301,5,35,24,23,36190.22,92,5,5153
10302,6,40,35,26,37101.39,105,6,5154
10303,1,5,6,29,38012.56,118,1,5149
10304,2,10,17,32,38923.73,131,2,5150
10305,3,15,28,35,39834.9,144,3,5151
10306,4,20,39,38,40745.07,157,4,5152
10307,5,25,10,1,41656.24,170,5,5153
10308,6,30,21,4,42567.41,183,6,5154
10309,2,18,27,16,32583.67,61,1,5155
10310,3,23,38,19,33494.84,81,2,5156
10311,4,28,9,22,34405.01,101,3,5157
10312,5,33,20,25,35316.18,121,4,5158
10313,6,38,31,28,36227.35,141,5,5159
10314,1,3,2,31,37138.52,161,6,5160
10315,2,8,13,34,38049.69,181,1,5155
10316,3,13,24,37,38960.86,201,2,5156
10317,4,18,35,40,39871.03,221,3,5157
10318,5,23,6,3,40782.2,241,4,5158
10319,6,28,17,6,41693.37,261,5,5159
10320,1,33,28,9,42604.54,281,6,5160
10321,3,21,34,21,32620.8,82,1,5161
10322,4,26,5,24,33531.97,109,2,5162
10323,5,31,16,27,34442.14,136,3,5163
10324,6,36,27,30,35353.31,163,4,5164
10325,1,1,38,33,36264.48,190,5,5165
10326,2,6,9,36,37175.65,217,6,5166
10327,3,11,20,39,38086.82,244,1,5161
10328,4,16,31,2,38997.99,271,2,5162
10329,5,21,2,5,39908.16,298,3,5163
10330,6,26,13,8,40819.33,325,4,5164
10331,1,31,24,11,41730.5,352,5,5165
10332,2,36,35,14,42641.67,379,6,5166
10333,4,24,1,26,32657.93,103,1,5167
10334,5,29,12,29,33568.1,137,2,5168
10335,6,34,23,32,34479.27,171,3,5169
10336,1,39,34,35,35390.44,205,4,5170
10337,2,4,5,38,36301.61,239,5,5171
10338,3,9,16,1,37212.78,273,6,5172
10339,4,14,27,4,38123.95,307,1,5167
10340,5,19,38,7,39034.12,341,2,5168
10341,6,24,9,10,39945.29,375,3,5169
10342,1,29,20,13,40856.46,409,4,5170
10343,2,34,31,16,41767.63,443,5,5171
10344,3,39,2,19,42678.8,477,6,5172
10345,5,27,8,31,32694.06,124,1,5173
10346,6,32,19,34,33605.23,165,2,5174
10347,1,37,30,37,34516.4,206,3,5175
10348,2,2,1,40,35427.57,247,4,5176
10349,3,7,12,3,36338.74,288,5,5177
10350,4,12,23,6,37249.91,329,6,5178
10351,5,17,34,9,38160.08,370,1,5173
10352,6,22,5,12,39071.25,411,2,5174
10353,1,27,16,15,39982.42,452,3,5175
10354,2,32,27,18,40893.59,493,4,5176
10355,3,37,38,21,41804.76,534,5,5177
10356,4,2,9,24,42715.93,575,6,5178
10357,6,30,15,36,32731.19,145,1,5179
10358,1,35,26,39,33642.36,193,2,5180
10359,2,40,37,2,34553.53,241,3,5181
10360,3,5,8,5,35464.7,289,4,5182
10361,4,10,19,8,36375.87,337,5,5183
10362,5,15,30,11,37286.04,385,6,5184
10363,6,20,1,14,38197.21,433,1,5179
10364,1,25,12,17,39108.38,481,2,5180
10365,2,30,23,20,40019.55,529,3,5181
10366,3,35,34,23,40930.72,577,4,5182
10367,4,40,5,26,41841.89,625,5,5183
10368,5,5,16,29,42752.06,673,6,5184
10369,1,33,22,1,32768.32,166,1,5185
10370,2,38,33,4,33679.49,221,2,5186
10371,3,3,4,7,34590.66,276,3,5187
10372,4,8,15,10,35501.83,331,4,5188
10373,5,13,26,13,36412.0,386,5,5189
10374,6,18,37,16,37323.17,441,6,5190
10375,1,23,8,19,38234.34,496,1,5185
10376,2,28,19,22,39145.51,551,2,5186
10377,3,33,30,25,40056.68,606,3,5187
10378,4,38,1,28,40967.85,661,4,5188
10379,5,3,12,31,41878.02,716,5,5189
10380,6,8,23,34,42789.19,771,6,5190
10381,2,36,29,6,32805.45,187,1,5191
10382,3,1,40,9,33716.62,249,2,5192
10383,4,6,11,12,34627.79,311,3,5193
10384,5,11,22,15,35538.96,373,4,5194
10385,6,16,33,18,36449.13,435,5,5195
10386,1,21,4,21,37360.3,497,6,5196
10387,2,26,15,24,38271.47,559,1,5191
10388,3,31,26,27,39182.64,621,2,5192
10389,4,36,37,30,40093.81,683,3,5193
10390,5,1,8,33,41004.98,745,4,5194
10391,6,6,19,36,41915.15,807,5,5195
10392,1,11,30,39,42826.32,869,6,5196
10393,3,39,36,11,32842.58,208,1,5197
10394,4,4,7,14,33753.75,277,2,5198
10395,5,9,18,17,34664.92,346,3,5199
10396,6,14,29,20,35575.09,415,4,5200
10397,1,19,40,23,36486.26,484,5,5201
10398,2,24,11,26,37397.43,553,6,5202
10399,3,29,22,29,38308.6,622,1,5197
10400,4,34,33,32,39219.77,691,2,5198
10401,5,39,4,35,40130.94,760,3,5199
10402,6,4,15,38,41041.11,829,4,5200
10403,1,9,26,1,41952.28,898,5,5201
10404,2,14,37,4,42863.45,967,6,5202
10405,4,2,3,16,32879.71,229,1,5203
10406,5,7,14,19,33790.88,305,2,5204
10407,6,12,25,22,34701.05,381,3,5205
10408,1,17,36,25,35612.22,457,4,5206
10409,2,22,7,28,36523.39,533,5,5207
10410,3,27,18,31,37434.56,609,6,5208
10411,4,32,29,34,38345.73,685,1,5203
10412,5,37,40,37,39256.9,761,2,5204
10413,6,2,11,40,40167.07,837,3,5205
10414,1,7,22,3,41078.24,913,4,5206
10415,2,12,33,6,41989.41,989,5,5207
10416,3,17,4,9,42900.58,1065,6,5208
10417,5,5,10,21,32916.84,250,1,5209
10418,6,10,21,24,33827.01,333,2,5210
10419,1,15,32,27,34738.18,416,3,5211
10420,2,20,3,30,35649.35,499,4,5212
10421,3,25,14,33,36560.52,582,5,5213
10422,4,30,25,36,37471.69,665,6,5214
10423,5,35,36,39,38382.86,748,1,5209
10424,6,40,7,2,39293.03,831,2,5210
10425,1,5,18,5,40204.2,914,3,5211
10426,2,10,29,8,41115.37,997,4,5212
10427,3,15,40,11,42026.54,1080,5,5213
10428,4,20,11,14,42937.71,1163,6,5214
10429,6,8,17,26,32953.97,271,1,5215
10430,1,13,28,29,33864.14,361,2,5216
10431,2,18,39,32,34775.31,451,3,5217
10432,3,23,10,35,35686.48,541,4,5218
10433,4,28,21,38,36597.65,631,5,5219
10434,5,33,32,1,37508.82,721,6,5220
10435,6,38,3,4,38419.99,811,1,5215
10436,1,3,14,7,39330.16,901,2,5216
10437,2,8,25,10,40241.33,991,3,5217
10438,3,13,36,13,41152.5,1081,4,5218
10439,4,18,7,16,42063.67,1171,5,5219
10440,5,23,18,19,42974.84,1261,6,5220
10441,1,11,24,31,32990.1,292,1,5221
10442,2,16,35,34,33901.27,389,2,5222
10443,3,21,6,37,34812.44,486,3,5223
10444,4,26,17,40,35723.61,583,4,5224
10445,5,31,28,3,36634.78,680,5,5225
10446,6,36,39,6,37545.95,777,6,5226
10447,1,1,10,9,38456.12,874,1,5221
10448,2,6,21,12,39367.29,971,2,5222
10449,3,11,32,15,40278.46,1068,3,5223
10450,4,16,3,18,41189.63,1165,4,5224
10451,5,21,14,21,42100.8,1262,5,5225
10452,6,26,25,24,43011.97,1359,6,5226
10453,2,14,31,36,33027.23,313,1,5227
10454,3,19,2,39,33938.4,417,2,5228
10455,4,24,13,2,34849.57,521,3,5229
10456,5,29,24,5,35760.74,625,4,5230
10457,6,34,35,8,36671.91,729,5,5231
10458,1,39,6,11,37582.08,833,6,5232
10459,2,4,17,14,38493.25,937,1,5227
10460,3,9,28,17,39404.42,1041,2,5228
10461,4,14,39,20,40315.59,1145,3,5229
10462,5,19,10,23,41226.76,1249,4,5230
10463,6,24,21,26,42137.93,1353,5,5231
10464,1,29,32,29,43048.1,1457,6,5232
10465,3,17,38,1,33064.36,334,1,5233
10466,4,22,9,4,33975.53,445,2,5234
10467,5,27,20,7,34886.7,556,3,5235
10468,6,32,31,10,35797.87,667,4,5236
10469,1,37,2,13,36708.04,778,5,5237
10470,2,2,13,16,37619.21,889,6,5238
10471,3,7,24,19,38530.38,1000,1,5233
10472,4,12,35,22,39441.55,1111,2,5234
10473,5,17,6,25,40352.72,1222,3,5235
10474,6,22,17,28,41263.89,1333,4,5236
10475,1,27,28,31,42174.06,1444,5,5237
10476,2,32,39,34,43085.23,1555,6,5238
10477,4,20,5,6,33101.49,355,1,5239
10478,5,25,16,9,34012.66,473,2,5240
10479,6,30,27,12,34923.83,591,3,5241
10480,1,35,38,15,35834.0,709,4,5242
10481,2,40,9,18,36745.17,827,5,5243
10482,3,5,20,21,37656.34,945,6,5244
10483,4,10,31,24,38567.51,1063,1,5239
10484,5,15,2,27,39478.68,1181,2,5240
10485,6,20,13,30,40389.85,1299,3,5241
10486,1,25,24,33,41300.02,1417,4,5242
10487,2,30,35,36,42211.19,1535,5,5243
10488,3,35,6,39,43122.36,1653,6,5244
10489,5,23,12,11,33138.62,376,1,5245
10490,6,28,23,14,34049.79,501,2,5246
10491,1,33,34,17,34960.96,626,3,5247
10492,2,38,5,20,35871.13,751,4,5248
10493,3,3,16,23,36782.3,876,5,5249
10494,4,8,27,26,37693.47,1001,6,5250
10495,5,13,38,29,38604.64,1126,1,5245
10496,6,18,9,32,39515.81,1251,2,5246
10497,1,23,20,35,40426.98,1376,3,5247
10498,2,28,31,38,41337.15,1501,4,5248
10499,3,33,2,1,42248.32,1626,5,5249
10500,4,38,13,4,43159.49,1751,6,5250
10501,6,26,19,16,33175.75,397,1,5251
10502,1,31,30,19,34086.92,529,2,5252
10503,2,36,1,22,34997.09,661,3,5253
10504,3,1,12,25,35908.26,793,4,5254
10505,4,6,23,28,36819.43,925,5,5255
10506,5,11,34,31,37730.6,1057,6,5256
10507,6,16,5,34,38641.77,1189,1,5251
10508,1,21,16,37,39552.94,1321,2,5252
10509,2,26,27,40,40463.11,1453,3,5253
10510,3,31,38,3,41374.28,1585,4,5254
10511,4,36,9,6,42285.45,1717,5,5255
10512,5,1,20,9,43196.62,1849,6,5256
10513,1,29,26,21,33212.88,418,1,5257
10514,2,34,37,24,34123.05,557,2,5258
10515,3,39,8,27,35034.22,696,3,5259
10516,4,4,19,30,35945.39,835,4,5260
10517,5,9,30,33,36856.56,974,5,5261
10518,6,14,1,36,37767.73,1113,6,5262
10519,1,19,12,39,38678.9,1252,1,5257
10520,2,24,23,2,39589.07,1391,2,5258
10521,3,29,34,5,40500.24,1530,3,5259
10522,4,34,5,8,41411.41,1669,4,5260
10523,5,39,16,11,42322.58,1808,5,5261
10524,6,4,27,14,43233.75,1947,6,5262
10525,2,32,33,26,33249.01,439,1,5263
10526,3,37,4,29,34160.18,585,2,5264
