id_transacao,valor,valor_convertido,quantidade,data,id_pais_origem,id_produto
11588,42882.64,247317.049672,1621,2025-08-23,11,7
11589,43793.81,34698.88671444,383,2025-08-23,16,10
11590,44704.98,355.53870594,1145,2025-08-23,21,13
11591,45615.15,284.0911542,1907,2025-08-23,26,16
11592,46526.32,63337.39604768,669,2025-08-23,31,19
11593,36542.58,191317.54477002,308,2025-08-24,19,31
11594,37453.75,216322.97221,1077,2025-08-24,24,34
11595,38364.92,30396.64121076,1846,2025-08-24,29,37
11596,39275.09,311.72638933,615,2025-08-24,34,40
11597,40186.26,249.3557433,1384,2025-08-24,39,3
11598,41097.43,55779.69235465,153,2025-08-24,4,6
11599,42008.6,219934.7230334,922,2025-08-24,9,9
11600,42919.77,247893.26070072,1691,2025-08-24,14,12
11601,43830.94,34727.38525482,460,2025-08-24,19,15
11602,44741.11,355.11019007,1229,2025-08-24,24,18
11603,45652.28,283.2723974,1998,2025-08-24,29,21
11604,46563.45,63198.47532975,767,2025-08-24,34,24
11605,36579.71,191905.2061962,329,2025-08-25,22,36
11606,37490.88,216832.253568,1105,2025-08-25,27,39
11607,38401.05,30421.043002650003,1881,2025-08-25,32,2
11608,39312.22,311.3527824,657,2025-08-25,37,5
11609,40223.39,248.62077359,1433,2025-08-25,2,8
11610,41134.56,55670.03265984,209,2025-08-25,7,11
11611,42045.73,220581.1496406,985,2025-08-25,12,14
11612,42956.9,248445.52684,1761,2025-08-25,17,17
11613,43867.07,34751.18578451,537,2025-08-25,22,20
11614,44778.24,354.6436608,1313,2025-08-25,27,23
11615,45689.41,282.40624321,89,2025-08-25,32,26
11616,46600.58,63067.54735112,865,2025-08-25,37,29
11617,36616.84,192487.29466148,350,2025-08-26,25,1
11618,37527.01,217313.96134468,1133,2025-08-26,30,4
11619,38438.18,30442.76949274,1916,2025-08-26,35,7
11620,39349.35,310.9385637,699,2025-08-26,40,10
11621,40260.52,247.92428216,1482,2025-08-26,5,13
11622,41171.69,55567.94781216,265,2025-08-26,10,16
11623,42082.86,221221.05219942,1048,2025-08-26,15,19
11624,42993.03,248966.96165004,1831,2025-08-26,20,22
11625,43904.2,34771.819070599995,614,2025-08-26,25,25
11626,44815.37,354.13105374,1397,2025-08-26,30,28
11627,45726.54,281.58403332,180,2025-08-26,35,31
11628,46637.71,62945.23822944,963,2025-08-26,40,34
11629,36653.97,193062.43458711,371,2025-08-27,28,6
11630,37564.14,217778.8529328,1161,2025-08-27,33,9
11631,38475.31,30461.09530355,1951,2025-08-27,38,12
11632,39386.48,310.52300832000003,741,2025-08-27,3,15
11633,40297.65,247.22608275,1531,2025-08-27,8,18
11634,41208.82,55473.91238412,321,2025-08-27,13,21
11635,42119.99,221852.85288837,1111,2025-08-27,18,24
11636,43030.16,249468.2132032,1901,2025-08-27,23,27
11637,43941.33,34788.57066765,691,2025-08-27,28,30
11638,44852.5,353.61711,1481,2025-08-27,33,33
11639,45763.67,280.76011545,271,2025-08-27,38,36
11640,46674.84,62832.08266343999,1061,2025-08-27,3,39
11641,36690.1,193624.1143785,392,2025-08-28,31,11
11642,37601.27,218220.36169199,1189,2025-08-28,36,14
11643,38512.44,30476.0491452,1986,2025-08-28,1,17
11644,39423.61,310.06669265000005,783,2025-08-28,6,20
11645,40334.78,246.52617536,1580,2025-08-28,11,23
11646,41245.95,55388.4438279,377,2025-08-28,16,26
11647,42156.12,222469.85973420003,1174,2025-08-28,21,29
11648,43067.29,249942.61100473,1971,2025-08-28,26,32
11649,43978.46,34801.4747518,768,2025-08-28,31,35
11650,44889.63,353.05693995,1565,2025-08-28,36,38
11651,45800.8,279.9344896,362,2025-08-28,1,1
11652,46711.97,62728.66369754,1159,2025-08-28,6,4
11653,36727.23,194181.67627713,413,2025-08-29,34,16
11654,37638.4,218637.8523136,1217,2025-08-29,39,19
11655,38549.57,30487.62132676,21,2025-08-29,4,22
11656,39460.74,309.56950529999995,825,2025-08-29,9,25
11657,40371.91,245.82455999,1629,2025-08-29,14,28
11658,41282.08,55310.72155392,433,2025-08-29,19,31
11659,42193.25,223081.24006575,1237,2025-08-29,24,34
11660,43104.42,250389.43775568,41,2025-08-29,29,37
11661,44015.59,34810.52163212,845,2025-08-29,34,40
11662,44926.76,352.4504322,1649,2025-08-29,39,3
11663,45837.93,279.10715577,453,2025-08-29,4,6
11664,46748.1,62634.2263344,1257,2025-08-29,9,9
11665,36764.36,194728.60915248003,434,2025-08-30,37,21
11666,37675.53,219030.68726118,1245,2025-08-30,2,24
11667,38586.7,30495.9565041,56,2025-08-30,7,27
11668,39497.87,309.03133488,867,2025-08-30,12,30
11669,40408.04,245.15557868,1678,2025-08-30,17,33
11670,41319.21,55243.82508921,489,2025-08-30,22,36
11671,42230.38,223680.30237384,1300,2025-08-30,27,39
11672,43141.55,250807.97392930003,111,2025-08-30,32,2
11673,44052.72,34815.87782856,922,2025-08-30,37,5
11674,44963.89,351.79747536,1733,2025-08-30,2,8
11675,45874.06,278.31792202,544,2025-08-30,7,11
11676,46785.23,62551.89929523001,1355,2025-08-30,12,14
11677,36801.49,195263.77454034,455,2025-08-31,40,26
11678,37712.66,219398.33990846004,1273,2025-08-31,5,29
11679,38623.83,30501.08405568,91,2025-08-31,10,32
11680,39534.0,308.483802,909,2025-08-31,15,35
11681,40445.17,244.45060748,1727,2025-08-31,20,38
11682,41356.34,55186.85129181999,545,2025-08-31,25,1
11683,42267.51,224265.74421366,1363,2025-08-31,30,4
11684,43178.68,251197.62730708,181,2025-08-31,35,7
11685,44089.85,34817.5781856,999,2025-08-31,40,10
11686,45000.02,351.13515606,1817,2025-08-31,5,13
11687,45911.19,277.48723236,635,2025-08-31,10,16
11688,46822.36,62480.83409828,1453,2025-08-31,15,19
11689,36838.62,195786.0295209,476,2025-09-01,3,31
11690,37749.79,219740.3950963,1301,2025-09-01,8,34
11691,38660.96,30503.1108304,126,2025-09-01,13,37
11692,39571.13,307.94253366,951,2025-09-01,18,40
11693,40482.3,243.8248929,1776,2025-09-01,23,3
11694,41393.47,55140.19999353,601,2025-09-01,28,6
11695,42304.64,224836.2586848,1426,2025-09-01,33,9
11696,43215.81,251557.9335357,251,2025-09-01,38,12
11697,44126.98,34815.7459502,1076,2025-09-01,3,15
11698,45037.15,350.4791013,1901,2025-09-01,8,18
11699,45948.32,276.74673136,726,2025-09-01,13,21
11700,46859.49,62421.47976950999,1551,2025-09-01,18,24
11701,36875.75,196294.337346,497,2025-09-02,6,36
11702,37786.92,220056.51190272,1329,2025-09-02,11,39
11703,38697.09,30501.27852054,161,2025-09-02,16,2
11704,39608.26,307.3600976,993,2025-09-02,21,5
11705,40519.43,243.15709943,1825,2025-09-02,26,8
11706,41430.6,55104.23093219999,657,2025-09-02,31,11
11707,42341.77,225390.66145656,1489,2025-09-02,36,14
11708,43252.94,251888.51343104,321,2025-09-02,1,17
11709,44163.11,34809.62828066,1153,2025-09-02,6,20
11710,45074.28,349.7764128,1985,2025-09-02,11,23
11711,45985.45,275.95868545,817,2025-09-02,16,26
11712,46896.62,62374.23977494,1649,2025-09-02,21,29
11713,36912.88,196787.62034456,518,2025-09-03,9,1
11714,37823.05,220340.5984502,1357,2025-09-03,14,4
11715,38734.22,30497.34938278,196,2025-09-03,19,7
11716,39645.39,306.77602782,1035,2025-09-03,24,10
11717,40556.56,242.56878536,1874,2025-09-03,29,13
11718,41467.73,55079.180630660005,713,2025-09-03,34,16
11719,42378.9,225927.7218093,1552,2025-09-03,39,19
11720,43289.07,252183.24778548,391,2025-09-03,4,22
11721,44200.24,34801.014763759995,1230,2025-09-03,9,25
11722,45111.41,349.07209058,69,2025-09-03,14,28
11723,46022.58,275.26105098,908,2025-09-03,19,31
11724,46933.75,62339.3779675,1747,2025-09-03,24,34
11725,36949.01,197259.60578898,539,2025-09-04,12,6
11726,37860.18,220604.15114616,1385,2025-09-04,17,9
11727,38771.35,30490.565067,231,2025-09-04,22,12
11728,39682.52,306.1506418,1077,2025-09-04,27,15
11729,40593.69,241.97898609,1923,2025-09-04,32,18
11730,41504.86,55065.452373780005,769,2025-09-04,37,21
11731,42415.03,226441.03583094,1615,2025-09-04,2,24
11732,43326.2,252453.6220744,461,2025-09-04,7,27
11733,44237.37,34789.152515400005,1307,2025-09-04,12,30
11734,45148.54,348.3209861,153,2025-09-04,17,33
11735,46059.71,274.56193131,999,2025-09-04,22,36
11736,46970.88,62317.34682624,1845,2025-09-04,27,39
11737,36986.14,197720.02639218,560,2025-09-05,15,11
11738,37897.31,220841.2684016,1413,2025-09-05,20,14
11739,38808.48,30481.111595520004,266,2025-09-05,25,17
11740,39719.65,305.56326745,1119,2025-09-05,30,20
11741,40630.82,241.38770162,1972,2025-09-05,35,23
11742,41541.99,55063.15998918,825,2025-09-05,40,26
11743,42452.16,226940.20504992,1678,2025-09-05,5,29
11744,43363.33,252693.7347088,531,2025-09-05,10,32
11745,44274.5,34774.254888,1384,2025-09-05,15,35
11746,45185.67,347.61335931,237,2025-09-05,20,38
11747,46096.84,273.86132644,1090,2025-09-05,25,1
11748,47007.01,62306.94562882,1943,2025-09-05,30,4
11749,37023.27,198162.68392914,581,2025-09-06,18,16
11750,37934.44,221051.9481124,1441,2025-09-06,23,19
11751,38845.61,30469.09804204,301,2025-09-06,28,22
11752,39756.78,304.9345026,1161,2025-09-06,33,25
11753,40667.95,240.87626785,21,2025-09-06,38,28
11754,41578.12,55071.30097112001,881,2025-09-06,3,31
11755,42489.29,227418.91098878003,1741,2025-09-06,8,34
11756,43400.46,252903.5945166,601,2025-09-06,13,37
11757,44311.63,34756.44735331999,1461,2025-09-06,18,40
11758,45222.8,346.858876,321,2025-09-06,23,3
11759,46133.97,273.25150431000003,1181,2025-09-06,28,6
11760,47044.14,62311.18657764,41,2025-09-06,33,9
11761,37060.4,198586.8192256,602,2025-09-07,21,21
11762,37971.57,221236.30238619,1469,2025-09-07,26,24
11763,38882.74,30454.63392582,336,2025-09-07,31,27
11764,39793.91,304.30402977000006,1203,2025-09-07,36,30
11765,40704.08,240.3575924,70,2025-09-07,1,33
11766,41615.25,55092.598404,937,2025-09-07,6,36
11767,42526.42,227876.29061888,1804,2025-09-07,11,39
11768,43437.59,253083.34093553,671,2025-09-07,16,2
11769,44348.76,34735.85582868,1538,2025-09-07,21,5
11770,45259.93,346.10268471,405,2025-09-07,26,8
11771,46170.1,272.6344405,1272,2025-09-07,31,11
11772,47081.27,62328.82177711999,139,2025-09-07,36,14
11773,37097.53,198991.67028542,623,2025-09-08,24,26
11774,38008.7,221394.5200906,1497,2025-09-08,29,29
11775,38919.87,30437.94597129,371,2025-09-08,34,32
11776,39830.04,303.66422496,1245,2025-09-08,39,35
11777,40741.21,239.88424448,119,2025-09-08,4,38
11778,41652.38,55125.92527288,993,2025-09-08,9,1
11779,42563.55,228311.4780897,1867,2025-09-08,14,4
11780,43474.72,253233.20109536,741,2025-09-08,19,7
11781,44385.89,34712.73983463,1615,2025-09-08,24,10
11782,45296.06,345.33716144,489,2025-09-08,29,13
11783,46207.23,272.06817024000003,1363,2025-09-08,34,16
11784,47118.4,62360.071558400006,237,2025-09-08,39,19
11785,37134.66,199376.5465599,644,2025-09-09,27,31
11786,38045.83,221526.90527039,1525,2025-09-09,32,34
11787,38956.0,30418.325128,406,2025-09-09,37,37
11788,39867.17,303.07022634,1287,2025-09-09,2,40
11789,40778.34,239.45041247999995,168,2025-09-09,7,3
11790,41689.51,55171.35557037,1049,2025-09-09,12,6
11791,42600.68,228723.6899302,1930,2025-09-09,17,9
11792,43511.85,253353.53370105,811,2025-09-09,22,12
11793,44422.02,34686.40125276,1692,2025-09-09,27,15
11794,45333.19,344.62291038,573,2025-09-09,32,18
11795,46244.36,271.54688192,1454,2025-09-09,37,21
11796,47155.53,62405.01538011,335,2025-09-09,2,24
11797,37171.79,199740.90366266,665,2025-09-10,30,36
11798,38082.96,221633.83962144,1553,2025-09-10,35,39
11799,38993.13,30397.523415929994,441,2025-09-10,40,2
11800,39904.3,302.43468970000004,1329,2025-09-10,5,5
11801,40815.47,239.05620779,217,2025-09-10,10,8
11802,41726.64,55228.87998432,1105,2025-09-10,15,11
11803,42637.81,229112.31069574,1993,2025-09-10,20,14
11804,43548.98,253444.78604072004,881,2025-09-10,25,17
11805,44459.15,34658.61943315,1769,2025-09-10,30,20
11806,45370.32,343.86165528,657,2025-09-10,35,23
11807,46281.49,271.07068693,1545,2025-09-10,40,26
11808,47192.66,62463.63846408,433,2025-09-10,5,29
11809,37208.92,200084.23248548,686,2025-09-11,33,1
11810,38119.09,221709.96661705,1581,2025-09-11,38,4
11811,39030.26,30374.94857266,476,2025-09-11,3,7
11812,39941.43,301.83738651000004,1371,2025-09-11,8,10
11813,40852.6,238.7017418,266,2025-09-11,13,13
11814,41763.77,55298.61434537,1161,2025-09-11,18,16
11815,42674.94,229476.76568586,56,2025-09-11,23,19
11816,43585.11,253501.67811195,951,2025-09-11,28,22
11817,44496.28,34628.82944348,1846,2025-09-11,33,25
11818,45407.45,343.14409965,741,2025-09-11,38,28
11819,46318.62,270.63969666,1636,2025-09-11,3,31
11820,47229.79,62536.06757299,531,2025-09-11,8,34
11821,37245.05,200400.67878495005,707,2025-09-12,36,6
11822,38156.22,221767.49916846,1609,2025-09-12,1,9
11823,39067.39,30350.71301059,511,2025-09-12,6,12
11824,39978.56,301.2384496,1413,2025-09-12,11,15
11825,40889.73,238.38712590000003,315,2025-09-12,16,18
11826,41800.9,55380.4239758,1217,2025-09-12,21,21
11827,42711.07,229811.14053093,119,2025-09-12,26,24
11828,43622.24,253536.51574832,1021,2025-09-12,31,27
11829,44533.41,34597.160094210005,1923,2025-09-12,36,30
11830,45444.58,342.4249103,825,2025-09-12,1,33
11831,46355.75,270.2540225,1727,2025-09-12,6,36
11832,47266.92,62622.14616504,629,2025-09-12,11,39
11833,37282.18,200700.6003613,728,2025-09-13,39,11
11834,38193.35,221801.1580954,1637,2025-09-13,4,14
11835,39104.52,30325.08600576,546,2025-09-13,9,17
11836,40015.69,300.67789466,1455,2025-09-13,14,20
11837,40926.86,238.11247148,364,2025-09-13,19,23
11838,41837.03,55472.9731879,1273,2025-09-13,24,26
11839,42748.2,230125.743837,182,2025-09-13,29,29
11840,43659.37,253544.10722588003,1091,2025-09-13,34,32
11841,44570.54,34563.91892352,2000,2025-09-13,39,35
11842,45481.71,341.74956894,909,2025-09-13,4,38
11843,46392.88,269.91377584,1818,2025-09-13,9,1
11844,47303.05,62720.53308650001,727,2025-09-13,14,4
11845,37319.31,200978.40445263,749,2025-09-14,2,16
11846,38230.48,221811.75397128004,1665,2025-09-14,7,19
11847,39141.65,30298.220448900003,581,2025-09-14,12,22
11848,40052.82,300.11578026,1497,2025-09-14,17,25
11849,40963.99,237.87788993,413,2025-09-14,22,28
11850,41874.16,55578.77695896,1329,2025-09-14,27,31
11851,42785.33,230414.96097809004,245,2025-09-14,32,34
11852,43696.5,253525.3888365,1161,2025-09-14,37,37
11853,44607.67,34529.28068622,77,2025-09-14,2,40
11854,45518.84,341.07266811999995,993,2025-09-14,7,3
11855,46429.01,269.61326107,1909,2025-09-14,12,6
11856,47340.18,62833.72145058,825,2025-09-14,17,9
11857,37356.44,201233.83766552003,770,2025-09-15,5,21
11858,38267.61,221800.06251786,1693,2025-09-15,10,24
11859,39178.78,30270.26982482,616,2025-09-15,15,27
11860,40089.95,299.5521064,1539,2025-09-15,20,30
11861,41000.12,237.71869576000003,462,2025-09-15,25,33
11862,41911.29,55696.3323939,1385,2025-09-15,30,36
11863,42822.46,230678.51123068,308,2025-09-15,35,39
11864,43733.63,253481.25655438,1231,2025-09-15,40,2
11865,44644.8,34493.4207312,154,2025-09-15,5,5
11866,45555.97,340.39420784000004,1077,2025-09-15,10,8
11867,46466.14,269.41067972,2000,2025-09-15,15,11
11868,47377.31,62960.1810321,923,2025-09-15,20,14
11869,37393.57,201466.75804466,791,2025-09-16,8,26
11870,38304.74,221766.93933382,1721,2025-09-16,13,29
11871,39215.91,30241.46664423,651,2025-09-16,18,32
11872,40126.08,299.01954816,1581,2025-09-16,23,35
11873,41037.25,237.56464025,511,2025-09-16,28,38
11874,41948.42,55825.54461388,1441,2025-09-16,33,1
11875,42859.59,230916.24170742,371,2025-09-16,38,4
11876,43770.76,253412.69716268,1301,2025-09-16,3,7
11877,44681.93,34456.60436529,231,2025-09-16,8,10
11878,45592.1,339.7523292,1161,2025-09-16,13,13
11879,46503.27,269.20743002999995,91,2025-09-16,18,16
11880,47414.44,63099.80055416,1021,2025-09-16,23,19
11881,37430.7,201677.0981991,812,2025-09-17,11,31
11882,38341.87,221713.35860793,1749,2025-09-17,16,34
11883,39252.04,30211.235382920004,686,2025-09-17,21,37
11884,40163.21,298.53313993,1623,2025-09-17,26,40
11885,41074.38,237.49206516,560,2025-09-17,31,3
11886,41985.55,55966.0663812,1497,2025-09-17,36,6
11887,42896.72,231128.08501736,434,2025-09-17,1,9
11888,43807.89,253320.83243271,1371,2025-09-17,6,12
11889,44718.06,34418.28339438,308,2025-09-17,11,15
11890,45629.23,339.16206659000005,1245,2025-09-17,16,18
11891,46540.4,269.0965928,182,2025-09-17,21,21
11892,47451.57,63252.18358488,1119,2025-09-17,26,24
11893,37467.83,201864.94060921,833,2025-09-18,14,36
11894,38378.0,221634.561876,1777,2025-09-18,19,39
11895,39289.17,30181.27247811,721,2025-09-18,24,2
11896,40200.34,298.04532076,1665,2025-09-18,29,5
11897,41111.51,237.46008176,609,2025-09-18,34,8
11898,42022.68,56117.717212200005,1553,2025-09-18,39,11
11899,42933.85,231314.14550495,497,2025-09-18,4,14
11900,43844.02,253201.05694884,1441,2025-09-18,9,17
11901,44755.19,34380.17611977,385,2025-09-18,14,20
11902,45666.36,338.57039304,1329,2025-09-18,19,23
11903,46577.53,269.03181328,273,2025-09-18,24,26
11904,47488.7,63417.1223105,1217,2025-09-18,29,29
11905,37504.96,202030.33084448,854,2025-09-19,17,1
11906,38415.13,221543.16633553,1805,2025-09-19,22,4
11907,39326.3,30151.0416207,756,2025-09-19,27,7
11908,40237.47,297.59632812,1707,2025-09-19,32,10
11909,41148.64,237.46880144,658,2025-09-19,37,13
11910,42059.81,56280.10558157,1609,2025-09-19,2,16
11911,42970.98,231474.48513774003,560,2025-09-19,7,19
11912,43881.15,253066.14642315,1511,2025-09-19,12,22
11913,44792.32,34341.77902848,462,2025-09-19,17,25
11914,45703.49,338.02301204,1413,2025-09-19,22,28
11915,46614.66,269.01320286000004,364,2025-09-19,27,31
11916,47525.83,63594.17054551001,1315,2025-09-19,32,34
11917,37541.09,202168.1549225,875,2025-09-20,20,6
11918,38452.26,221434.52978262003,1833,2025-09-20,25,9
11919,39363.43,30120.73918228,791,2025-09-20,30,12
11920,40274.6,297.1862734,1749,2025-09-20,35,15
11921,41185.77,237.55952136,707,2025-09-20,40,18
11922,42096.94,56453.006866560005,1665,2025-09-20,5,21
11923,43007.11,231604.0391275,623,2025-09-20,10,24
11924,43918.28,252911.62809836,1581,2025-09-20,15,27
11925,44829.45,34303.3158222,539,2025-09-20,20,30
11926,45740.62,337.52003498000005,1497,2025-09-20,25,33
11927,46651.79,269.08752472,455,2025-09-20,30,36
11928,47562.96,63783.07087104,1413,2025-09-20,35,39
11929,37578.22,202289.34530588,896,2025-09-21,23,11
11930,38489.39,221309.95111405005,1861,2025-09-21,28,14
11931,39400.56,30090.6016776,826,2025-09-21,33,17
11932,40311.73,296.81526799,1791,2025-09-21,38,20
11933,41222.9,237.6500185,756,2025-09-21,3,23
11934,42133.07,56634.598564880005,1721,2025-09-21,8,26
11935,43044.24,231713.77273296,686,2025-09-21,13,29
11936,43955.41,252738.99218195005,1651,2025-09-21,18,32
11937,44866.58,34265.055811800004,616,2025-09-21,23,35
11938,45777.75,337.06157325,1581,2025-09-21,28,38
11939,46688.92,269.1616238,546,2025-09-21,33,1
11940,47599.09,63981.93519256,1511,2025-09-21,38,4
11941,37615.35,202388.9392908,917,2025-09-22,26,16
11942,38526.52,221170.58031872,1889,2025-09-22,31,19
11943,39437.69,30060.74819946,861,2025-09-22,36,22
11944,40348.86,296.48342328,1833,2025-09-22,1,25
11945,41259.03,237.81704892,805,2025-09-22,6,28
11946,42170.2,56827.2120736,1777,2025-09-22,11,31
11947,43081.37,231798.79430856,749,2025-09-22,16,34
11948,43992.54,252549.55810944,1721,2025-09-22,21,37
11949,44903.71,34227.13448814,693,2025-09-22,26,40
11950,45814.88,336.64773824,1665,2025-09-22,31,3
11951,46725.05,269.3231882,637,2025-09-22,36,6
11952,47636.22,64193.04571296,1609,2025-09-22,1,9
11953,37652.48,202467.32521472004,938,2025-09-23,29,21
11954,38563.65,221017.8419352,1917,2025-09-23,34,24
11955,39474.82,30031.41671068,896,2025-09-23,39,27
11956,40385.99,296.19085066,1875,2025-09-23,4,30
11957,41296.16,238.03106624000003,854,2025-09-23,9,33
11958,42207.33,57029.024832120005,1833,2025-09-23,14,36
11959,43118.5,231859.557784,812,2025-09-23,19,39
11960,44029.67,252344.95812816,1791,2025-09-23,24,2
11961,44940.84,34189.822610159994,770,2025-09-23,29,5
11962,45851.01,336.27130734,1749,2025-09-23,34,8
11963,46762.18,269.53720552,728,2025-09-23,39,11
11964,47673.35,64414.5142794,1707,2025-09-23,4,14
11965,37689.61,202525.00626617,959,2025-09-24,32,26
11966,38600.78,220853.0117427,1945,2025-09-24,37,29
11967,39511.95,30002.8460652,931,2025-09-24,2,32
11968,40422.12,295.8899184,1917,2025-09-24,7,35
11969,41333.29,238.32775014,903,2025-09-24,12,38
11970,42244.46,57239.59576606,1889,2025-09-24,17,1
11971,43155.63,231896.64833811,875,2025-09-24,22,4
11972,44066.8,252126.65386200004,1861,2025-09-24,27,7
11973,44977.97,34153.39182792,847,2025-09-24,32,10
11974,45888.14,335.9011848,1833,2025-09-24,37,13
11975,46799.31,269.84482146,819,2025-09-24,2,16
11976,47710.48,64645.83969128001,1805,2025-09-24,7,19
11977,37726.74,202562.56331496,980,2025-09-25,35,31
11978,38637.91,220677.56375966003,1973,2025-09-25,40,34
11979,39548.08,29974.39943784,966,2025-09-25,5,37
11980,40459.25,295.676199,1959,2025-09-25,10,40
11981,41370.42,238.66595298,952,2025-09-25,15,3
11982,42281.59,57458.39760414,1945,2025-09-25,20,6
11983,43192.76,231910.73976304,938,2025-09-25,25,9
11984,44103.93,251896.33250418003,1931,2025-09-25,30,12
11985,45014.1,34117.2217143,924,2025-09-25,35,15
11986,45925.27,335.62187316,1917,2025-09-25,40,18
11987,46836.44,270.19942236,910,2025-09-25,5,21
11988,47747.61,64886.42361906,1903,2025-09-25,10,24
11989,37763.87,202580.65528348004,1001,2025-09-26,38,36
11990,38674.04,220487.19927872,1,2025-09-26,3,39
11991,39585.21,29947.7947734,1001,2025-09-26,8,2
11992,40496.38,295.50208486,1,2025-09-26,13,5
11993,41407.55,239.04578615000003,1001,2025-09-26,18,8
11994,42318.72,57684.90114432,1,2025-09-26,23,11
11995,43229.89,231902.59483556,1001,2025-09-26,28,14
11996,44140.06,251649.89759008,1,2025-09-26,33,17
11997,45051.23,34083.057544200004,1001,2025-09-26,38,20
11998,45962.4,335.3876328,1,2025-09-26,3,23
11999,46873.57,270.60111961,1001,2025-09-26,8,26
12000,47784.74,65135.66580244,1,2025-09-26,13,29
12001,37800.0,202574.6226,1022,2025-09-27,1,1
12002,38711.17,220294.8164541,29,2025-09-27,6,4
12003,39622.34,29922.51381162,1036,2025-09-27,11,7
12004,40533.51,295.36768737,43,2025-09-27,16,10
12005,41444.68,239.46736104,1050,2025-09-27,21,13
12006,42355.85,57918.5752538,57,2025-09-27,26,16
12007,43266.02,231867.66330434,1064,2025-09-27,31,19
12008,44177.19,251400.46044870003,71,2025-09-27,36,22
12009,45088.36,34050.41385348,1078,2025-09-27,1,25
12010,45999.53,335.19857511,85,2025-09-27,6,28
12011,46910.7,271.0500246,1092,2025-09-27,11,31
12012,47821.87,65392.96405036001,99,2025-09-27,16,34
12013,37837.13,202555.96744245,1043,2025-09-28,4,6
12014,38748.3,220096.2337416,57,2025-09-28,9,9
12015,39659.47,29898.71920042,1071,2025-09-28,14,12
12016,40570.64,295.27311792,85,2025-09-28,19,15
12017,41481.81,239.93078904,1099,2025-09-28,24,18
12018,42392.98,58158.80208306,113,2025-09-28,29,21
12019,43303.15,231817.56759975,1127,2025-09-28,34,24
12020,44214.32,251144.05817664,141,2025-09-28,39,27
12021,45125.49,34019.47515414,1155,2025-09-28,4,30
12022,46036.66,335.05481148,169,2025-09-28,9,33
12023,46947.83,271.54624872,1183,2025-09-28,14,36
12024,47858.0,65656.246626,197,2025-09-28,19,39
12025,37874.26,202520.18259272,1064,2025-09-29,7,11
12026,38785.43,219892.94817839,85,2025-09-29,12,14
12027,39696.6,29876.5741818,1106,2025-09-29,17,17
12028,40607.77,295.2184879,127,2025-09-29,22,20
12029,41518.94,240.43618154,1148,2025-09-29,27,23
12030,42429.11,58403.669915000006,169,2025-09-29,32,26
12031,43340.28,231747.93168816,1190,2025-09-29,37,29
12032,44251.45,250882.40098585,211,2025-09-29,2,32
12033,45162.62,33990.42655226,1232,2025-09-29,7,35
12034,46073.79,334.9564533,253,2025-09-29,12,38
12035,46984.96,272.08990336,1274,2025-09-29,17,1
12036,47895.13,65927.646445,295,2025-09-29,22,4
12037,37911.39,202468.16671257,1085,2025-09-30,10,16
12038,38822.56,219686.50141648,113,2025-09-30,15,19
12039,39733.73,29856.24259184,1141,2025-09-30,20,22
12040,40644.9,295.2445536,169,2025-09-30,25,25
12041,41555.07,241.019406,1197,2025-09-30,30,28
12042,42466.24,58655.22001279999,225,2025-09-30,35,31
12043,43377.41,231659.79088183003,1253,2025-09-30,40,34
12044,44288.58,250617.24916914,281,2025-09-30,5,37
12045,45199.75,33963.453748,1309,2025-09-30,10,40
12046,46110.92,334.94972288,337,2025-09-30,15,3
12047,47021.09,272.722322,1365,2025-09-30,20,6
12048,47932.26,66204.9961572,393,2025-09-30,25,9
12049,37948.52,202400.8980738,1106,2025-10-01,13,21
12050,38859.69,219478.44104868,141,2025-10-01,18,24
12051,39770.86,29837.8888607,1176,2025-10-01,23,27
12052,40681.03,295.26291574,211,2025-10-01,28,30
12053,41592.2,241.650682,1246,2025-10-01,33,33
12054,42503.37,58911.45596154001,281,2025-10-01,38,36
12055,43414.54,231554.2710351,1316,2025-10-01,3,39
12056,44325.71,250350.36896012,351,2025-10-01,8,2
12057,45236.88,33938.7430356,1386,2025-10-01,13,5
12058,46147.05,334.9352889,421,2025-10-01,18,8
12059,47058.22,273.40825820000003,1456,2025-10-01,23,11
12060,47969.39,66487.58925438,491,2025-10-01,28,14
12061,37985.65,202319.43492955,1127,2025-10-02,16,26
12062,38896.82,219270.35950542,169,2025-10-02,21,29
12063,39807.99,29821.67801262,1211,2025-10-02,26,32
12064,40718.16,295.36953264000005,253,2025-10-02,31,35
12065,41629.33,242.32432993,1295,2025-10-02,36,38
12066,42540.5,59171.793556,337,2025-10-02,1,1
12067,43451.67,231432.58891569,1379,2025-10-02,6,4
12068,44362.84,250083.57689604,421,2025-10-02,11,7
12069,45273.01,33915.73216538,1463,2025-10-02,16,10
12070,46184.18,335.02004172,505,2025-10-02,21,13
12071,47095.35,274.14203235,1547,2025-10-02,26,16
12072,48006.52,66774.76500704,589,2025-10-02,31,19
12073,38022.78,202224.80181726,1148,2025-10-03,19,31
12074,38933.95,219063.8163725,197,2025-10-03,24,34
12075,39844.12,29806.987730800003,1246,2025-10-03,29,37
12076,40755.29,295.51660779,295,2025-10-03,34,40
12077,41666.46,242.99879472,1344,2025-10-03,39,3
12078,42577.63,59435.47620116,393,2025-10-03,4,6
12079,43488.8,231295.9221096,1442,2025-10-03,9,9
12080,44399.97,249818.6512035,491,2025-10-03,14,12
