id_transacao,quantidade_transacionada,valor_monetario_transacao,valor_convertido_transacao,taxa_cambio_transacao,sk_tempo,sk_pais_origem,sk_pais_destino,sk_produto,sk_categoria_produto,sk_moeda_origem,sk_moeda_destino,sk_tipo_transacao,sk_transporte
10042,309,39931.21,311.90268131,0.007811,837,15,33,40,5,4,2,6,4
10043,168,40842.38,268.70201802,0.006579,837,16,28,25,1,5,1,1,5
10044,27,41753.55,63029.8229664,1.509568,837,9,29,26,2,6,1,2,6
10045,1599,31769.81,163127.04553536,5.134656,838,22,10,30,1,1,1,4,1
10046,1465,32680.98,180906.80666724,5.535538,838,23,11,31,2,2,1,5,2
10047,1331,33591.15,25567.6350933,0.761142,838,24,12,32,3,3,1,6,3
10048,1197,34502.32,269.94615168,0.007824,838,17,40,33,4,4,2,1,4
10049,1063,35413.49,232.94993722,0.006578,838,18,37,34,5,5,1,2,5
10050,929,36324.66,54707.95290678001,1.506083,838,19,38,1,1,6,1,3,6
10051,795,37235.83,191193.17792448,5.134656,838,20,39,2,2,1,1,4,1
10052,661,38146.0,211158.632548,5.535538,838,21,34,3,3,2,1,5,2
10053,527,39057.17,29728.05248814,0.761142,838,22,35,4,4,3,1,6,3
10054,393,39968.34,312.71229215999995,0.007824,838,23,36,5,5,4,2,1,4
10055,259,40879.51,268.90541678,0.006578,838,24,31,6,1,5,1,2,5
10056,125,41790.68,62940.23270644,1.506083,838,17,32,7,2,6,1,3,6
10057,1620,31806.94,163473.358477,5.13955,839,30,7,11,1,1,1,5,1
10058,1493,32717.11,181424.29249062,5.545242,839,31,8,12,2,2,1,6,2
10059,1366,33628.28,25639.41129008,0.762436,839,32,9,35,3,3,1,1,3
10060,1239,34539.45,270.61659075,0.007835,839,25,10,36,4,4,2,2,4
10061,1112,35450.62,233.12327712000004,0.006576,839,26,11,37,5,5,1,3,5
10062,985,36361.79,54630.38963748,1.502412,839,27,12,13,1,6,1,4,6
10063,858,37272.96,191566.241568,5.13955,839,28,40,14,2,1,1,5,1
10064,731,38183.13,211734.69616746,5.545242,839,29,37,15,3,2,1,6,2
10065,604,39094.3,29806.9017148,0.762436,839,30,38,16,4,3,1,1,3
10066,477,40005.47,313.44285745,0.007835,839,31,39,17,5,4,2,2,4
10067,350,40916.64,269.06782464,0.006576,839,32,34,18,1,5,1,3,5
10068,223,41827.81,62842.60367772,1.502412,839,25,35,19,2,6,1,4,6
10069,1641,31843.07,163830.42982124,5.144932,840,38,4,23,1,1,1,6,1
10070,1521,32754.24,181954.29053088,5.555137,840,39,5,24,2,2,1,1,2
10071,1401,33665.41,25710.273617000003,0.7637,840,40,6,38,3,3,1,2,3
10072,1281,34576.58,271.2532701,0.007845,840,33,7,39,4,4,2,3,4
10073,1161,35487.75,233.26098075,0.006573,840,34,8,40,5,5,1,4,5
10074,1041,36398.92,54546.25674655999,1.498568,840,35,9,25,1,6,1,5,6
10075,921,37309.09,191952.73103188,5.144932,840,36,10,26,2,1,1,6,1
10076,801,38220.26,212318.78047562,5.555137,840,37,11,27,3,2,1,1,2
10077,681,39131.43,29884.673091,0.7637,840,38,12,28,4,3,1,2,3
10078,561,40042.6,314.134197,0.007845,840,39,40,29,5,4,2,3,4
10079,441,40953.77,269.18913021,0.006573,840,40,37,30,1,5,1,4,5
10080,321,41864.94,62737.45940592,1.498568,840,33,38,31,2,6,1,5,6
10081,1662,31880.2,164207.9603164,5.150782,841,1,1,1,1,1,1,1,1
10082,1549,32791.37,182490.04045345,5.565185,841,2,2,2,2,2,1,2,2
10083,1436,33702.54,25779.98281458,0.764927,841,3,3,3,3,3,1,3,3
10084,1323,34613.71,271.85607834,0.007854,841,4,4,4,4,4,2,4,4
10085,1210,35524.88,233.32741184,0.006568,841,5,5,5,5,5,1,5,5
10086,1097,36435.05,54454.47763315001,1.494563,841,6,6,6,1,6,1,6,6
10087,984,37346.22,192362.23774404003,5.150782,841,7,7,7,2,1,1,1,1
10088,871,38257.39,212909.45296715,5.565185,841,8,8,8,3,2,1,2,2
10089,758,39168.56,29961.08909512,0.764927,841,1,9,9,4,3,1,3,3
10090,645,40079.73,314.78619942,0.007854,841,2,10,10,5,4,2,4,4
10091,532,40990.9,269.22823120000004,0.006568,841,3,11,11,1,5,1,5,5
10092,419,41901.07,62623.78888241,1.494563,841,4,12,12,2,6,1,6,6
10093,1683,31917.33,164600.06460975,5.157075,842,9,13,13,1,1,1,2,1
10094,1577,32828.5,183030.246161,5.575346,842,10,14,14,2,2,1,3,2
10095,1471,33739.67,25848.39980271,0.766113,842,11,15,15,3,3,1,4,3
10096,1365,34650.84,272.4249040799999,0.007862,842,12,1,16,4,4,2,5,4
10097,1259,35561.01,233.38690863,0.006563,842,13,2,17,5,5,1,6,5
10098,1153,36472.18,54358.61121034,1.490413,842,14,3,18,1,6,1,1,6
10099,1047,37383.35,192788.73970125,5.157075,842,15,4,19,2,1,1,2,1
10100,941,38294.52,213505.19890392,5.575346,842,16,5,20,3,2,1,3,2
10101,835,39205.69,30035.98878297,0.766113,842,9,6,21,4,3,1,4,3
10102,729,40116.86,315.39875332,0.007862,842,10,7,22,5,4,2,5,4
10103,623,41027.03,269.26039789,0.006563,842,11,8,23,1,5,1,6,5
10104,517,41938.2,62505.2384766,1.490413,842,12,9,24,2,6,1,1,6
10105,1704,31954.46,165006.05709448,5.163788,843,17,16,25,1,1,1,3,1
10106,1605,32865.63,183573.67134666,5.585582,843,18,17,26,2,2,1,4,2
10107,1506,33776.8,25915.418684000004,0.767255,843,19,18,27,3,3,1,5,3
10108,1407,34687.97,272.95963593,0.007869,843,20,13,28,4,4,2,6,4
10109,1308,35598.14,233.38140584,0.006556,843,21,14,29,5,5,1,1,5
10110,1209,36509.31,54257.61737961,1.486131,843,22,15,30,1,6,1,2,6
10111,1110,37420.48,193231.42557824,5.163788,843,23,1,31,2,1,1,3,1
10112,1011,38331.65,214104.5742703,5.585582,843,24,2,32,3,2,1,4,2
10113,912,39242.82,30109.2498591,0.767255,843,17,3,33,4,3,1,5,3
10114,813,40153.99,315.97174731,0.007869,843,18,4,34,5,4,2,6,4
10115,714,41064.16,269.21663296,0.006556,843,19,5,1,1,5,1,1,5
10116,615,41975.33,62380.83914823001,1.486131,843,20,6,2,2,6,1,2,6
10117,1725,31991.59,165425.15277304998,5.170895,844,25,19,6,1,1,1,4,1
10118,1633,32902.76,184118.94244876,5.595851,844,26,20,7,2,2,1,5,2
10119,1541,33813.93,25980.83167371,0.768347,844,27,21,8,3,3,1,6,3
10120,1449,34724.1,273.4522875,0.007875,844,28,16,9,4,4,2,1,4
10121,1357,35635.27,233.33974796,0.006548,844,29,17,10,5,5,1,2,5
10122,1265,36546.44,54152.06618052,1.481733,844,30,18,11,1,6,1,3,6
10123,1173,37457.61,193689.36826095,5.170895,844,31,13,12,2,1,1,4,1
10124,1081,38368.78,214705.97593178,5.595851,844,32,14,35,3,2,1,5,2
10125,989,39279.95,30180.63174265,0.768347,844,25,15,36,4,3,1,6,3
10126,897,40190.12,316.49719500000003,0.007875,844,26,1,37,5,4,2,1,4
10127,805,41101.29,269.13124692,0.006548,844,27,2,13,1,5,1,2,5
10128,713,42012.46,62251.24839318,1.481733,844,28,3,14,2,6,1,3,6
10129,1746,32028.72,165856.53075768,5.178369,845,33,22,18,1,1,1,5,1
10130,1661,32939.89,184664.81142735,5.606115,845,34,23,19,2,2,1,6,2
10131,1576,33850.06,26043.79611322,0.769387,845,35,24,20,3,3,1,1,3
10132,1491,34761.23,273.88373117000003,0.007879,845,36,19,21,4,4,2,2,4
10133,1406,35672.4,233.2618236,0.006539,845,37,20,22,5,5,1,3,5
10134,1321,36583.57,54042.49344538,1.477234,845,38,21,23,1,6,1,4,6
10135,1236,37494.74,194161.59927906,5.178369,845,39,16,24,2,1,1,5,1
10136,1151,38405.91,215307.94813965,5.606115,845,40,17,38,3,2,1,6,2
10137,1066,39316.08,30249.280842960005,0.769387,845,33,18,39,4,3,1,1,3
10138,981,40227.25,316.95050275,0.007879,845,34,13,40,5,4,2,2,4
10139,896,41138.42,269.00412838,0.006539,845,35,14,25,1,5,1,3,5
10140,811,42049.59,62117.08403405999,1.477234,845,36,15,26,2,6,1,4,6
10141,1767,32065.85,166299.30201885,5.186181,846,4,25,30,1,1,1,6,1
10142,1689,32976.02,185204.34231068,5.616334,846,5,26,31,2,2,1,1,2
10143,1611,33887.19,26105.708447490004,0.770371,846,6,27,32,3,3,1,2,3
10144,1533,34798.36,274.31547188,0.007883,846,7,22,33,4,4,2,3,4
10145,1455,35709.53,233.14752137,0.006529,846,8,23,34,5,5,1,4,5
10146,1377,36620.7,53929.4372343,1.472649,846,1,24,1,1,6,1,5,6
10147,1299,37531.87,194647.07108847,5.186181,846,2,19,2,2,1,1,6,1
10148,1221,38442.04,215903.33628136,5.616334,846,3,20,3,3,2,1,1,2
10149,1143,39353.21,30316.57174091,0.770371,846,4,21,4,4,3,1,2,3
10150,1065,40264.38,317.4041075399999,0.007883,846,5,16,5,5,4,2,3,4
10151,987,41175.55,268.83516595000003,0.006529,846,6,17,6,1,5,1,4,5
10152,909,42086.72,61978.966121280006,1.472649,846,7,18,7,2,6,1,5,6
10153,1788,32102.98,166752.509014,5.1943,847,12,28,11,1,1,1,1,1
10154,1717,33013.15,185747.39904105,5.626467,847,13,29,12,2,2,1,2,2
10155,1646,33924.32,26165.62447008,0.771294,847,14,30,35,3,3,1,3,3
10156,1575,34835.49,274.67783865,0.007885,847,15,25,36,4,4,2,4,4
10157,1504,35746.66,232.99672988000003,0.006518,847,16,26,37,5,5,1,5,5
10158,1433,36657.83,53813.51115085,1.467995,847,9,27,13,1,6,1,6,6
10159,1362,37568.0,195139.4624,5.1943,847,10,22,14,2,1,1,1,1
10160,1291,38479.17,216501.78019239,5.626467,847,11,23,15,3,2,1,2,2
10161,1220,39390.34,30381.53289996,0.771294,847,12,24,16,4,3,1,3,3
10162,1149,40301.51,317.77740635,0.007885,847,13,19,17,5,4,2,4,4
10163,1078,41212.68,268.62424824000004,0.006518,847,14,20,18,1,5,1,5,5
10164,1007,42123.85,61837.60118075,1.467995,847,15,21,19,2,6,1,6,6
10165,1809,32139.11,167210.05117967,5.202697,848,20,31,23,1,1,1,2,1
10166,1745,33050.28,186287.11001328,5.636476,848,21,32,24,2,2,1,3,2
10167,1681,33961.45,26223.50342475,0.772155,848,22,33,38,3,3,1,4,3
10168,1617,34872.62,275.00548132000006,0.007886,848,23,28,39,4,4,2,5,4
10169,1553,35783.79,232.84512153,0.006507,848,24,29,40,5,5,1,6,5
10170,1489,36694.96,53695.22123856,1.463286,848,17,30,25,1,6,1,1,6
10171,1425,37605.13,195648.09703561,5.202697,848,18,25,26,2,1,1,2,1
10172,1361,38516.3,217096.2005588,5.636476,848,19,26,27,3,2,1,3,2
10173,1297,39427.47,30444.11809785,0.772155,848,20,27,28,4,3,1,4,3
10174,1233,40338.64,318.11051504,0.007886,848,21,22,29,5,4,2,5,4
10175,1169,41249.81,268.41251366999995,0.006507,848,22,23,30,1,5,1,6,5
10176,1105,42160.98,61693.571780280006,1.463286,848,23,24,31,2,6,1,1,6
10177,1830,32176.24,167681.26220912,5.211338,849,28,34,1,1,1,1,3,1
10178,1773,33087.41,186822.17100602,5.646322,849,29,35,2,2,2,1,4,2
10179,1716,33998.58,26279.16841242,0.772949,849,30,36,3,3,3,1,5,3
10180,1659,34909.75,275.2982885,0.007886,849,31,31,4,4,4,2,6,4
10181,1602,35820.92,232.62105448,0.006494,849,32,32,5,5,5,1,1,5
10182,1545,36731.09,53573.80073969,1.458541,849,25,33,6,1,6,1,2,6
10183,1488,37642.26,196166.53994388,5.211338,849,26,28,7,2,1,1,3,1
10184,1431,38553.43,217685.07998446,5.646322,849,27,29,8,3,2,1,4,2
10185,1374,39464.6,30504.1231054,0.772949,849,28,30,9,4,3,1,5,3
10186,1317,40375.77,318.40332222,0.007886,849,29,25,10,5,4,2,6,4
10187,1260,41286.94,268.11738836,0.006494,849,30,26,11,1,5,1,1,5
10188,1203,42197.11,61546.21501651,1.458541,849,31,27,12,2,6,1,2,6
10189,1851,32213.37,168159.94415367,5.220191,850,36,37,13,1,1,1,4,1
10190,1801,33124.54,187351.27200564,5.655966,850,37,38,14,2,2,1,5,2
10191,1751,34035.71,26332.54389854,0.773674,850,38,39,15,3,3,1,6,3
10192,1701,34946.88,275.5561488,0.007885,850,39,34,16,4,4,2,1,4
10193,1651,35857.05,232.353684,0.00648,850,40,35,17,5,5,1,2,5
10194,1601,36768.22,53452.68226228,1.453774,850,33,36,18,1,6,1,3,6
10195,1551,37679.39,196693.61256349,5.220191,850,34,31,19,2,1,1,4,1
10196,1501,38590.56,218266.89528096,5.655966,850,35,32,20,3,2,1,5,2
10197,1451,39501.73,30561.461456020003,0.773674,850,36,33,21,4,3,1,6,3
10198,1401,40412.9,318.6557165,0.007885,850,37,28,22,5,4,2,1,4
10199,1351,41323.07,267.7734936,0.00648,850,38,29,23,1,5,1,2,5
10200,1301,42234.24,61399.04002176,1.453774,850,39,30,24,2,6,1,3,6
10201,1872,32250.5,168645.0563615,5.229223,851,7,11,25,1,1,1,5,1
10202,1829,33161.67,187873.19669124,5.665372,851,8,12,26,2,2,1,6,2
10203,1786,34072.84,26383.51997868,0.774327,851,1,40,27,3,3,1,1,3
10204,1743,34983.01,275.77106783,0.007883,851,2,37,28,4,4,2,2,4
10205,1700,35894.18,232.09176788,0.006466,851,3,38,29,5,5,1,3,5
10206,1657,36805.35,53331.0257607,1.449002,851,4,39,30,1,6,1,4,6
10207,1614,37716.52,197228.09386396,5.229223,851,5,34,31,2,1,1,5,1
10208,1571,38627.69,218840.23335068,5.665372,851,6,35,32,3,2,1,6,2
10209,1528,39538.86,30616.00684722,0.774327,851,7,36,33,4,3,1,1,3
10210,1485,40449.03,318.85970349,0.007883,851,8,31,34,5,4,2,2,4
10211,1442,41360.2,267.4350532,0.006466,851,1,32,1,1,5,1,3,5
10212,1399,42271.37,61251.29967274,1.449002,851,2,33,2,2,6,1,4,6
10213,1893,32287.63,169135.45641674,5.238398,852,15,8,6,1,1,1,6,1
10214,1857,33198.8,188386.6237988,5.674501,852,16,9,7,2,2,1,1,2
10215,1821,34109.97,26432.05452279,0.774907,852,9,10,8,3,3,1,2,3
10216,1785,35020.14,275.92368306000003,0.007879,852,10,11,9,4,4,2,3,4
10217,1749,35931.31,231.79288081,0.006451,852,11,12,10,5,5,1,4,5
10218,1713,36842.48,53209.42015768001,1.444241,852,12,40,11,1,6,1,5,6
10219,1677,37753.65,197768.6446527,5.238398,852,13,37,12,2,1,1,6,1
10220,1641,38664.82,219403.55975482,5.674501,852,14,38,35,3,2,1,1,2
10221,1605,39575.99,30667.71168293,0.774907,852,15,39,36,4,3,1,2,3
10222,1569,40486.16,318.99045464000005,0.007879,852,16,34,37,5,4,2,3,4
10223,1533,41397.33,267.05417583,0.006451,852,9,35,13,1,5,1,4,5
10224,1497,42308.5,61103.6703485,1.444241,852,10,36,14,2,6,1,5,6
10225,1914,32324.76,169630.02888156,5.247681,853,23,5,18,1,1,1,1,1
10226,1885,33235.93,188890.4256876,5.68332,853,24,6,19,2,2,1,2,2
10227,1856,34146.1,26477.227401,0.77541,853,17,7,20,3,3,1,3,3
10228,1827,35057.27,276.04094398,0.007874,853,18,8,21,4,4,2,4,4
10229,1798,35968.44,231.4569114,0.006435,853,19,9,22,5,5,1,5,5
10230,1769,36879.61,53088.49363188,1.439508,853,20,10,23,1,6,1,6,6
10231,1740,37790.78,198313.95818118,5.247681,853,21,11,24,2,1,1,1,1
10232,1711,38701.95,219955.566474,5.68332,853,22,12,38,3,2,1,2,2
10233,1682,39612.12,30715.633969200004,0.77541,853,23,40,39,4,3,1,3,3
10234,1653,40523.29,319.08038546000006,0.007874,853,24,37,40,5,4,2,4,4
10235,1624,41434.46,266.6307501,0.006435,853,17,38,25,1,5,1,5,5
10236,1595,42345.63,60956.87315004,1.439508,853,18,39,26,2,6,1,6,6
10237,1935,32361.89,170127.68548182,5.257038,854,31,2,30,1,1,1,2,1
10238,1913,33272.06,189377.64493152,5.691792,854,32,3,31,2,2,1,3,2
10239,1891,34183.23,26520.58043028,0.775836,854,25,4,32,3,3,1,4,3
10240,1869,35094.4,276.1578336,0.007869,854,26,5,33,4,4,2,5,4
10241,1847,36005.57,231.11975383,0.006419,854,27,6,34,5,5,1,6,5
10242,1825,36916.74,52968.83997006,1.434819,854,28,7,1,1,6,1,1,6
10243,1803,37827.91,198862.76033058,5.257038,854,29,8,2,2,1,1,2,1
10244,1781,38738.08,220489.09383936,5.691792,854,30,9,3,3,2,1,3,2
10245,1759,39649.25,30761.315523,0.775836,854,31,10,4,4,3,1,4,3
10246,1737,40560.42,319.16994498,0.007869,854,32,11,5,5,4,2,5,4
10247,1715,41471.59,266.20613621,0.006419,854,25,12,6,1,5,1,6,5
10248,1693,42382.76,60811.589320440005,1.434819,854,26,40,7,2,6,1,1,6
10249,1956,32398.02,170621.96926464,5.266432,855,39,14,11,1,1,1,3,1
10250,1941,33309.19,189858.55244315,5.699885,855,40,15,12,2,2,1,4,2
10251,1926,34220.36,26561.26168588,0.776183,855,33,1,35,3,3,1,5,3
10252,1911,35131.53,276.20408886,0.007862,855,34,2,36,4,4,2,6,4
10253,1896,36042.7,230.7453654,0.006402,855,35,3,37,5,5,1,1,5
10254,1881,36953.87,52851.05533530001,1.43019,855,36,4,13,1,6,1,2,6
10255,1866,37864.04,199408.39190528,5.266432,855,37,5,14,2,1,1,3,1
10256,1851,38775.21,221014.23785085,5.699885,855,38,6,15,3,2,1,4,2
10257,1836,39686.38,30803.89348754,0.776183,855,39,7,16,4,3,1,5,3
10258,1821,40597.55,319.1779381,0.007862,855,40,8,17,5,4,2,6,4
10259,1806,41508.72,265.73882544,0.006402,855,33,9,18,1,5,1,1,5
10260,1791,42419.89,60668.5024791,1.43019,855,34,10,19,2,6,1,2,6
10261,1977,32435.15,171122.2725542,5.275828,856,2,17,23,1,1,1,4,1
10262,1969,33346.32,190326.38894976,5.707568,856,3,18,24,2,2,1,5,2
10263,1961,34257.49,26599.2281105,0.77645,856,4,13,38,3,3,1,6,3
10264,1953,35168.66,276.21465564000005,0.007854,856,5,14,39,4,4,2,1,4
10265,1945,36079.83,230.36971455000003,0.006385,856,6,15,40,5,5,1,2,5
10266,1937,36990.0,52734.23865,1.425635,856,7,1,25,1,6,1,3,6
10267,1929,37901.17,199960.05391876,5.275828,856,8,2,26,2,1,1,4,1
10268,1921,38812.34,221524.06978912,5.707568,856,1,3,27,3,2,1,5,2
10269,1913,39723.51,30843.3193395,0.77645,856,2,4,28,4,3,1,6,3
10270,1905,40634.68,319.14477672,0.007854,856,3,5,29,5,4,2,1,4
10271,1897,41545.85,265.27025225,0.006385,856,4,6,30,1,5,1,2,5
10272,1889,42456.02,60526.7880727,1.425635,856,5,7,31,2,6,1,3,6
10273,1998,32472.28,171622.1695332,5.28519,857,10,20,1,1,1,1,5,1
10274,1997,33383.45,190780.04051105,5.714809,857,11,21,2,2,2,1,6,2
10275,1996,34294.62,26634.436498320003,0.776636,857,12,16,3,3,3,1,1,3
10276,1995,35205.79,276.18942255,0.007845,857,13,17,4,4,4,2,2,4
10277,1994,36116.96,229.95668432,0.006367,857,14,18,5,5,5,1,3,5
10278,1993,37027.13,52621.88336923,1.421171,857,15,13,6,1,6,1,4,6
10279,1992,37938.3,200511.12377700003,5.28519,857,16,14,7,2,1,1,5,1
10280,1991,38849.47,222017.30080123,5.714809,857,9,15,8,3,2,1,6,2
10281,1990,39760.64,30879.54440704,0.776636,857,10,1,9,4,3,1,1,3
10282,1989,40671.81,319.07034945,0.007845,857,11,2,10,5,4,2,2,4
10283,1988,41582.98,264.75883366000005,0.006367,857,12,3,11,1,5,1,3,5
10284,1987,42493.15,60390.03247865,1.421171,857,13,4,12,2,6,1,4,6
10285,19,32509.41,172120.45356621,5.294481,858,18,23,13,1,1,1,6,1
10286,25,33420.58,191218.5221164,5.72158,858,19,24,14,2,2,1,1,2
10287,31,34331.75,26666.843495,0.77674,858,20,19,15,3,3,1,2,3
10288,37,35242.92,276.1282782,0.007835,858,21,20,16,4,4,2,3,4
10289,43,36153.09,229.53596840999995,0.006349,858,22,21,17,5,5,1,4,5
10290,49,37064.26,52513.08833912,1.416812,858,23,16,18,1,6,1,5,6
10291,55,37975.43,201060.19260183,5.294481,858,24,17,19,2,1,1,6,1
10292,61,38886.6,222492.792828,5.72158,858,17,18,20,3,2,1,1,2
10293,67,39797.77,30912.5198698,0.77674,858,18,13,21,4,3,1,2,3
10294,73,40708.94,318.95454490000003,0.007835,858,19,14,22,5,4,2,3,4
10295,79,41619.11,264.23972939,0.006349,858,20,15,23,1,5,1,4,5
10296,85,42530.28,60257.41106735999,1.416812,858,21,1,24,2,6,1,5,6
10297,40,32546.54,172615.97761564,5.303666,859,26,26,25,1,1,1,1,1
10298,53,33457.71,191640.84459663,5.727853,859,27,27,26,2,2,1,2,2
10299,66,34368.88,26696.43996656,0.776762,859,28,22,27,3,3,1,3,3
10300,79,35279.05,276.0232872,0.007824,859,29,23,28,4,4,2,4,4
10301,92,36190.22,229.12028282,0.006331,859,30,24,29,5,5,1,5,5
10302,105,37101.39,52408.45887786,1.412574,859,31,19,30,1,6,1,6,6
10303,118,38012.56,201605.92204496,5.303666,859,32,20,31,2,1,1,1,1
10304,131,38923.73,222949.40365169,5.727853,859,25,21,32,3,2,1,2,2
10305,144,39834.9,30942.2365938,0.776762,859,26,16,33,4,3,1,3,3
10306,157,40745.07,318.78942768,0.007824,859,27,17,34,5,4,2,4,4
10307,170,41656.24,263.72565544,0.006331,859,28,18,1,1,5,1,5,5
10308,183,42567.41,60129.61661334,1.412574,859,29,13,2,2,6,1,6,6
10309,61,32583.67,173107.5894457,5.31271,860,34,29,6,1,1,1,2,1
10310,81,33494.84,192046.14860336,5.733604,860,35,30,7,2,2,1,3,2
10311,101,34405.01,26722.40567201,0.776701,860,36,25,8,3,3,1,4,3
10312,121,35316.18,275.92531434,0.007813,860,37,26,9,4,4,2,5,4
10313,141,36227.35,228.6670332,0.006312,860,38,27,10,5,5,1,6,5
10314,161,37138.52,52308.45412588,1.408469,860,39,22,11,1,6,1,1,6
10315,181,38049.69,202146.9685599,5.31271,860,40,23,12,2,1,1,2,1
10316,201,38960.86,223386.14273944,5.733604,860,33,24,35,3,2,1,3,2
10317,221,39871.03,30967.86887203,0.776701,860,34,19,36,4,3,1,4,3
10318,241,40782.2,318.6313286,0.007813,860,35,20,37,5,4,2,5,4
10319,261,41693.37,263.16855144,0.006312,860,36,21,13,1,5,1,6,5
10320,281,42604.54,60007.17384926,1.408469,860,37,16,14,2,6,1,1,6
10321,82,32620.8,173594.09900159997,5.321577,861,5,32,18,1,1,1,3,1
10322,109,33531.97,192433.53769176,5.738808,861,6,33,19,2,2,1,4,2
10323,136,34442.14,26746.3882384,0.77656,861,7,28,20,3,3,1,5,3
10324,163,35353.31,275.755818,0.0078,861,8,29,21,4,4,2,6,4
10325,190,36264.48,228.21237264,0.006293,861,1,30,22,5,5,1,1,5
10326,217,37175.65,52213.68370845,1.404513,861,2,25,23,1,6,1,2,6
10327,244,38086.82,202681.94531514,5.321577,861,3,26,24,2,1,1,3,1
10328,271,38997.99,223801.97699592,5.738808,861,4,27,38,3,2,1,4,2
10329,298,39908.16,30991.0807296,0.77656,861,5,22,39,4,3,1,5,3
10330,325,40819.33,318.390774,0.0078,861,6,23,40,5,4,2,6,4
10331,352,41730.5,262.6100365,0.006293,861,7,24,25,1,5,1,1,5
10332,379,42641.67,59890.77985671,1.404513,861,8,19,26,2,6,1,2,6
10333,103,32657.93,174074.40885562,5.330234,862,13,35,30,1,1,1,4,1
10334,137,33568.1,192796.5025364,5.743444,862,14,36,31,2,2,1,5,2
10335,171,34479.27,26767.53303399,0.776337,862,15,31,32,3,3,1,6,3
10336,205,35390.44,275.58535628,0.007787,862,16,32,33,4,4,2,1,4
10337,239,36301.61,227.79260275,0.006275,862,9,33,34,5,5,1,2,5
10338,273,37212.78,52124.57356326,1.400717,862,10,28,1,1,6,1,3,6
10339,307,38123.95,203209.5745043,5.330234,862,11,29,2,2,1,1,4,1
10340,341,39034.12,224190.28230928,5.743444,862,12,30,3,3,2,1,5,2
10341,375,39945.29,31011.00660273,0.776337,862,13,25,4,4,3,1,6,3
10342,409,40856.46,318.14925402,0.007787,862,14,26,5,5,4,2,1,4
10343,443,41767.63,262.09187825,0.006275,862,15,27,6,1,5,1,2,5
10344,477,42678.8,59780.92069960001,1.400717,862,16,22,7,2,6,1,3,6
10345,124,32694.06,174542.01264276,5.338646,863,21,38,11,1,1,1,5,1
10346,165,33605.23,193145.82418839,5.747493,863,22,39,12,2,2,1,6,2
10347,206,34516.4,26785.8999576,0.776034,863,23,34,35,3,3,1,1,3
10348,247,35427.57,275.37850161,0.007773,863,24,35,36,4,4,2,2,4
10349,288,36338.74,227.33515744,0.006256,863,17,36,37,5,5,1,3,5
10350,329,37249.91,52041.62576154001,1.397094,863,18,31,13,1,6,1,4,6
10351,370,38160.08,203723.15845168,5.338646,863,19,32,14,2,1,1,5,1
10352,411,39071.25,224561.73587625,5.747493,863,20,33,15,3,2,1,6,2
10353,452,39982.42,31027.71732228,0.776034,863,21,28,16,4,3,1,1,3
10354,493,40893.59,317.86587507,0.007773,863,22,29,17,5,4,2,2,4
10355,534,41804.76,261.53057856000004,0.006256,863,23,30,18,1,5,1,3,5
10356,575,42715.93,59678.16950742,1.397094,863,24,25,19,2,6,1,4,6
10357,145,32731.19,175006.50479938998,5.346781,864,29,12,23,1,1,1,6,1
10358,193,33642.36,193475.09289132,5.750937,864,30,40,24,2,2,1,1,2
10359,241,34553.53,26801.51465156,0.775652,864,31,37,38,3,3,1,2,3
10360,289,35464.7,275.1351426,0.007758,864,32,38,39,4,4,2,3,4
10361,337,36375.87,226.87630119,0.006237,864,25,39,40,5,5,1,4,5
10362,385,37286.04,51963.95064828,1.393657,864,26,34,25,1,6,1,5,6
10363,433,38197.21,204232.11668101,5.346781,864,27,35,26,2,1,1,6,1
10364,481,39108.38,224909.82955206,5.750937,864,28,36,27,3,2,1,1,2
10365,529,40019.55,31041.2439966,0.775652,864,29,31,28,4,3,1,2,3
10366,577,40930.72,317.54052576000004,0.007758,864,30,32,29,5,4,2,3,4
10367,625,41841.89,260.96786793,0.006237,864,31,33,30,1,5,1,4,5
10368,673,42752.06,59581.70768341999,1.393657,864,32,28,31,2,6,1,5,6
10369,166,32768.32,175461.44288192003,5.354606,865,37,9,1,1,1,1,1,1
10370,221,33679.49,193783.76974138,5.753762,865,38,10,2,2,2,1,2,2
10371,276,34590.66,26814.402906720003,0.775192,865,39,11,3,3,3,1,3,3
10372,331,35501.83,274.89066969,0.007743,865,40,12,4,4,4,2,4,4
10373,386,36412.0,226.409816,0.006218,865,33,40,5,5,5,1,5,5
10374,441,37323.17,51894.73273872,1.390416,865,34,37,6,1,6,1,6,6
10375,496,38234.34,204729.82637004,5.354606,865,35,38,7,2,1,1,1,1
10376,551,39145.51,225233.94790862,5.753762,865,36,39,8,3,2,1,2,2
10377,606,40056.68,31051.61788256,0.775192,865,37,34,9,4,3,1,3,3
10378,661,40967.85,317.21406255,0.007743,865,38,35,10,5,4,2,4,4
10379,716,41878.02,260.39752836,0.006218,865,39,36,11,1,5,1,5,5
10380,771,42789.19,59494.774403040006,1.390416,865,40,31,12,2,6,1,6,6
10381,187,32805.45,175905.84100139997,5.362092,866,8,6,13,1,1,1,2,1
10382,249,33716.62,194071.28003886,5.755953,866,1,7,14,2,2,1,3,2
10383,311,34627.79,26824.659918030004,0.774657,866,2,8,15,3,3,1,4,3
10384,373,35538.96,274.60954392,0.007727,866,3,9,16,4,4,2,5,4
